word	en_google_translation	predicted_concreteness	predicted_visual	predicted_haptic	predicted_gustatory	predicted_olfactory	predicted_auditory	predicted_hand	predicted_leg	predicted_head	predicted_mouth	predicted_torso	predicted_valence	predicted_arousal	predicted_dominance	en_concreteness	en_visual	en_haptic	en_gustatory	en_olfactory	en_auditory	en_hand	en_leg	en_head	en_mouth	en_torso	en_valence	en_arousal	en_dominance	
Widerklage	counterclaim	-0.346	-1.353	-0.334	0.176	-0.908	0.937	-0.138	-0.454	-0.809	1.254	-0.634	-1.1152377502029795	1.060141509507333	-0.6077802867444106	2.4	1.75	0.25	0.09375	0.09375	3.0	0.533333333	0.133333333	1.466666667	1.533333333	0.133333333	na	na	na	
Filmproduktion	film production	0.336	1.446	-0.549	-0.202	-0.235	0.25	0.385	0.167	0.966	-0.588	-0.087	-0.3984943814101875	0.8129633370712092	-0.4104274539804748	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Mordanschlag	assassination attempt	0.381	0.502	0.051	-0.386	0.146	1.14	1.083	0.857	-0.321	0.11	0.382	-2.59473260540574	2.8924296478676306	-2.634042831100007	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Sicherheitsabstand	safety distance	0.186	1.587	0.601	-1.705	-1.248	-0.296	0.743	2.137	0.433	-1.262	1.359	-0.6678019279766821	0.37814329399944563	-0.2662498755882895	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Rechtssprechung	jurisprudence	-0.777	-0.562	-1.245	-0.422	-1.286	1.066	-1.512	-0.933	0.76	0.54	-0.874	-1.3524860491307196	-0.372618426196152	-1.2184017395906648	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Erbbaurecht	leasehold building law	-0.949	-1.011	-0.543	-1.091	-0.479	-0.277	0.36	0.538	-0.906	-1.127	0.139	-0.04125463928342194	0.73835662901857	0.06317087401190481	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Legitimierung	legitimization	-2.214	-1.107	-2.183	-0.68	-0.953	0.671	-1.372	-0.64	-0.061	-0.112	-0.804	-0.8674448574450435	1.065378712051007	-0.4365842182871863	1.36	2.058823529	0.588235294	0.294117647	0.294117647	2.176470588	0.444444444	0.222222222	2.611111111	1.111111111	0.166666667	na	na	na	
Rahmenvereinbarung	framework agreement	-0.476	-1.019	0.764	-0.162	-0.865	0.646	0.255	-0.393	-1.433	0.782	-0.302	1.1469993650560912	-1.0078674871891713	0.8199364364928946	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Stadtkirche	city church	0.808	0.744	-0.667	-0.583	0.665	0.585	-0.273	0.277	-0.633	-0.461	-0.176	-0.3751543703223131	-0.3894526801481615	-0.3582704781450192	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Abmeldung	signing off	-1.417	-1.232	-2.151	-0.641	-0.814	1.456	-0.296	-0.137	1.26	0.979	-0.669	-0.6089347080571585	0.18150391197542937	-0.2225935804692694	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Anbringung	attachment	0.845	2.528	1.629	-1.16	-0.909	-0.925	2.499	-0.087	-1.267	-1.652	-0.031	-0.6488380750462918	-0.18212667504930247	0.26217740757625707	3.04	2.818181818	2.272727273	0.727272727	1.090909091	1.590909091	2.111111111	0.777777778	2.555555556	1.388888889	1.222222222	6.0	2.96	6.32	
Delegiertenversammlung	delegates meeting	0.247	-0.728	-0.921	-0.655	-0.96	0.154	-0.334	-0.028	-0.5	0.703	0.411	-0.4409790216080956	-1.9491027630064313	0.10959437074674772	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Landesmedienanstalt	state media agency	0.382	-0.641	-0.822	0.025	-0.185	1.638	-1.389	-1.013	0.462	0.824	-1.046	-0.13031545464618335	-0.20136232117488712	-0.0668877842536701	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Bundessozialhilfegesetz	federal social assistance act	0.312	-0.753	-0.065	-0.611	-1.057	-1.009	-0.285	-0.061	-1.091	-0.905	0.388	-1.2282614071829245	-0.9801501559442389	-1.681339043939348	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Fachausschuß	technical committee	0.047	-0.587	0.496	-0.674	-0.658	0.257	0.175	0.271	-0.714	0.032	0.157	-0.5436234470476854	-0.8036017368873432	0.1585552381794889	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Privatdetektiv	private detective	0.771	0.627	-1.271	-0.246	-0.494	0.392	-0.339	-0.778	0.437	-0.439	-1.334	-1.157630785914997	-0.01666819941719655	-1.345984899076334	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Betriebsteil	operating part	-0.303	-0.186	-0.036	-0.627	0.161	-0.299	0.592	0.259	-1.174	-1.382	-0.246	-0.7078754923982824	-1.4335650460319125	0.041361647060286805	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Marktchance	market opportunity	-0.465	0.02	-0.372	0.437	0.33	-0.293	-0.767	-0.036	0.518	-0.504	-0.413	0.962456576231767	0.18504008338602482	0.6166437781906332	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Polizeigewahrsam	police custody	0.958	1.39	-0.167	-0.98	-0.198	0.258	0.712	0.69	0.579	-1.024	0.458	-3.286112167286034	1.6083452754882976	-3.211388018606446	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Lieferzeit	delivery time	-0.836	-0.89	-0.063	0.101	-0.607	0.358	0.275	-0.448	-0.615	0.211	-0.145	0.9190212130267955	-0.19468801048169843	1.1295533638933424	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Baugesetzbuch	building code	-0.099	-0.17	-0.803	0.368	0.039	-0.862	0.341	-0.308	-1.053	-0.042	-0.007	-0.5505433533008465	-0.18219255734000062	-0.21080719495916006	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Töpfer	potter	1.585	0.555	0.106	0.479	1.034	1.2	0.715	-1.302	-0.834	0.328	-1.969	0.11606158672120574	-2.422471614038953	0.4830903092785794	4.12	3.25	1.625	0.0	0.1875	0.75	2.421052632	0.894736842	2.0	0.421052632	0.736842105	na	na	na	
Produktionsstandort	production location	0.872	0.723	0.596	0.32	1.151	-0.033	0.344	0.101	-0.227	-0.632	-0.646	0.20277632548440505	-1.311934141613402	0.44267867091766633	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Forschungsverbund	research association	-0.726	-1.023	0.457	0.419	-0.292	-0.662	-0.986	-1.201	-0.404	0.115	-0.88	-0.15119882568621532	-0.8585100549927632	-0.22198501328221398	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Lernfeld	learning field	-0.751	-0.529	-0.388	-0.266	-0.333	1.029	0.606	-0.153	1.566	0.057	-0.536	0.85842703981258	-0.585976066474791	0.8774017810556387	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Steuererhöhung	tax increase	-1.023	-0.791	-1.124	0.084	-0.829	-0.165	-0.211	0.184	-0.873	0.268	0.693	-1.2574601744068599	0.7579883036905606	-1.0765356723203505	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Beigeladene	invitees	-1.504	-1.035	-0.411	0.836	-0.351	0.515	0.062	-0.986	-1.304	0.957	-0.516	-0.2460335712315127	1.2855488344019665	-0.48180575407645804	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Barmer	barmer	0.088	-0.892	-0.102	-0.175	0.273	-0.37	-0.997	-0.727	-1.635	-0.814	-0.653	0.18590919328521552	-1.6396129725771331	0.19407822142281492	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Bundesarchiv	federal archives	0.455	0.427	-0.42	0.492	0.06	-1.2	-0.788	-1.038	0.087	-0.749	-1.055	-0.44843129132282006	-1.3256497460820544	-0.8028120983074533	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Begleitperson	companion	0.39	0.516	-0.814	-0.76	-0.264	1.178	0.16	2.647	0.679	0.882	1.76	1.551705353856833	-1.19519436442414	1.3504609428718592	3.75	3.15	1.8	0.05	0.35	2.35	2.105263158	0.789473684	3.157894737	2.315789474	0.789473684	7.25	4.06	6.09	
Kulturstiftung	cultural foundation	-0.594	-0.661	0.038	-0.243	-0.393	-0.364	0.085	-1.004	-0.363	-0.32	-1.353	1.6452055079463734	-0.13252583445357824	1.2940813194341811	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Großherzog	grand duke	-0.276	0.408	-0.306	-0.322	-0.042	-0.807	-0.228	-0.56	-0.882	-1.339	-0.665	0.26941483280081213	-0.22611265456177365	0.11438946091353626	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Staatssekretärin	secretary of state	0.466	0.543	0.567	0.19	-0.261	0.619	0.074	-0.014	-0.219	0.549	0.061	0.285297231782811	-1.479204035713012	0.25455866563985846	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Blende	cover	0.718	1.797	-0.504	0.343	-0.393	-0.292	-0.487	-1.598	1.888	-0.658	-2.188	0.4938181720240881	-0.07390202499166482	0.4528147206719653	4.23	3.212121212	2.575757576	0.0	0.181818182	0.757575758	3.0	1.34375	2.0	1.1875	1.34375	5.59	3.76	5.78	
Vektor	vector	0.139	0.656	-0.113	-0.416	-0.653	-1.023	0.851	0.552	-0.817	-1.598	0.179	-0.18282064957313446	-0.20797443169901128	-0.07533008323349988	na	na	na	na	na	na	na	na	na	na	na	4.57	3.52	4.8	
Ortsgemeinde	local community	-1.08	-0.93	-0.394	-1.116	-0.799	-1.416	-0.203	-0.022	-1.641	-1.806	-0.548	-0.4858292306095204	-0.6854389859474679	-0.621111841402939	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Lernbereich	learning area	-0.628	0.557	0.885	-1.345	-0.652	0.879	1.392	1.457	2.111	-0.388	0.828	0.6876658527639591	-0.5920831294800823	0.8506183847696228	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Bewachung	guarding	-0.629	0.564	-0.577	-1.054	-0.582	-0.407	0.911	1.872	0.137	-0.991	1.662	-0.931977622298539	0.3249150418868707	-0.25926299111903267	3.07	3.315789474	0.789473684	0.0	0.0	1.368421053	3.052631579	2.315789474	2.315789474	1.157894737	2.210526316	na	na	na	
Unterhaltsleistung	maintenance payment	-2.265	-1.441	-1.36	-0.442	-1.063	1.454	-0.635	0.063	0.15	1.032	0.33	0.5069349677649075	0.7049573804300276	0.4717833355933926	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Sozialversicherungsträger	social security provider	-0.229	-0.42	-0.503	-0.983	-1.359	0.148	-0.576	0.639	-0.371	-0.494	0.178	-0.44989998218840566	-1.259963944900513	-0.34323450513591935	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Vermögensschaden	financial loss	-0.422	-0.04	-0.169	-0.256	-0.325	-0.497	0.055	-0.134	-0.474	-0.906	-0.431	-1.6667606463451	0.5596527559644919	-1.762818811516026	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Vertreterversammlung	representative meeting	-0.202	-0.999	-0.761	-0.912	-0.73	0.876	-0.564	-0.196	-0.791	0.985	0.338	-0.656346715162516	-1.193437772450644	0.0012041357183010914	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Projekttag	project day	-0.448	0.422	-0.109	0.326	0.156	0.317	0.357	0.738	1.073	0.824	0.433	1.165426338565786	0.16773348127063492	0.8932061273339205	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Umsatzrückgang	decline in sales	-0.83	-0.405	-0.895	-0.196	-0.739	-0.708	-0.718	-0.326	-0.152	-0.354	-0.193	-1.5354145356923012	0.7667962163913228	-1.6026930471317695	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Änderungskündigung	notice of change	-0.049	0.349	-0.335	-0.465	-1.285	1.467	0.748	0.964	0.045	1.273	1.027	-0.8748639920170243	0.6819926515365505	-0.799598205302092	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Safaripark	safari park	0.687	0.894	0.294	0.061	1.518	-0.462	-0.763	1.02	0.112	-1.11	0.312	1.6847175239876842	0.8994621841791174	0.6757661482081286	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Landgraf	landgrave	-0.437	-0.728	-0.595	0.152	-0.229	-0.753	-0.632	0.046	-1.565	0.373	-0.476	-0.1990654898603095	-0.6293847935415879	-0.09081770733365317	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Handlungsempfehlung	recommendation for action	-0.628	-0.412	-0.09	-0.09	-0.084	1.155	0.381	0.321	1.314	1.656	-0.075	0.33357834869711267	-0.46607469233245813	0.811634374179396	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Entität	entity	-1.605	-1.119	-0.417	-0.087	0.043	-0.72	-1.335	-1.195	1.136	-0.141	-0.825	0.012493237625493243	0.023623308623409247	-0.32704551196618115	2.68	2.833333333	1.277777778	0.166666667	0.555555556	2.222222222	1.368421053	0.578947368	2.526315789	0.578947368	0.789473684	5.19	3.48	4.94	
Ganztagsbetreuung	all-day care	-0.077	-0.363	0.083	-0.378	-0.46	0.728	0.7	0.603	-0.124	0.933	0.771	0.9635577105063834	-0.2745520357731342	0.4791139592855867	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Vertriebsweg	distribution channel	0.194	-0.596	-0.098	0.66	0.831	-0.4	-0.18	0.914	-0.89	-0.463	-0.406	0.40097239996821327	-0.9643465159337007	0.6434102513328875	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Knoblauchzehe	clove of garlic	1.378	-1.681	1.782	5.515	3.991	-0.93	0.781	-2.053	-1.987	3.53	-0.421	0.1415147785549338	-0.3550517040163467	0.36314269000944344	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Prozeßkostenhilfe	legal aid	-0.365	-0.248	-0.186	-0.165	-0.72	-0.095	0.689	0.424	-0.162	0.292	-0.168	-0.04946193831283998	-0.5177572255529026	0.31645174675284926	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Überalterung	overaging	-2.139	-0.295	-0.837	-0.851	-0.489	-0.758	-1.304	-0.713	0.191	-1.028	0.4	-2.2545798706136395	0.948059093244115	-2.451169531527	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Handlungskompetenz	competence to act	-1.598	-1.333	-0.456	-0.285	-0.443	0.845	0.339	0.989	1.711	0.868	0.573	0.5421579456719513	0.28848151291715224	0.5579248249121097	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Physiotherapie	physical therapy	-0.987	-0.973	1.213	0.365	-0.246	-1.328	1.824	2.798	-0.236	0.284	3.58	0.6291845862629999	-0.08282094957446334	0.6363559030764024	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Wirtschaftsjahr	financial year	-0.895	-0.839	-1.148	0.693	-0.106	-0.944	-0.877	-0.835	0.307	-0.256	-0.333	0.5294167003954962	-0.3082736296715809	0.5189403129920603	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Pocke	smallpox	1.18	0.414	1.604	0.272	0.24	-1.709	0.639	-1.39	-0.349	-0.14	0.114	-0.6068404775626594	0.8893804636217794	-1.160898846043028	4.25	3.411764706	2.235294118	0.0	0.529411765	0.411764706	1.9	1.7	1.95	1.6	2.05	2.02	4.9	3.34	
Bundesgesundheitsministerin	federal minister of health	0.803	-0.095	0.118	0.779	0.498	-0.559	-0.565	-0.931	-0.379	1.031	0.829	-0.6665112283688136	-0.5451964144608886	-0.7275765066022446	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Baukultur	building culture	0.025	0.986	0.688	1.113	0.933	-0.899	1.387	0.452	0.45	0.054	0.378	1.2673216098933473	-0.22723726653397142	1.4165069549036402	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Kongreßzentrum	convention center	0.716	0.167	0.766	-0.196	0.265	-0.634	-0.271	1.107	-0.004	-0.506	1.16	0.6344905201067562	-0.48204067047623983	0.21010426375395186	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Ausbildungssystem	training system	-0.126	-0.365	-0.418	-0.543	-0.78	-0.063	-0.071	-0.187	0.981	-0.675	0.105	0.7753280426560322	-0.6618300838726493	0.8203189949660163	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Auftragseingang	order receipt	0.05	0.804	-0.443	-1.146	-1.422	-0.65	-0.15	0.256	0.213	-1.678	-0.744	-0.07528837748598344	-1.2343905262877364	0.38007869248333653	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Handelsgesetzbuch	commercial code	-0.275	-0.848	-0.34	0.112	-0.411	-0.991	0.241	-0.635	-1.57	-0.356	-0.471	-0.15541219826096528	-1.0327546982656102	-0.37430031036744627	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Tageseinrichtung	day facility	0.731	0.77	0.863	-0.673	-0.159	0.793	1.026	1.322	0.175	-0.278	0.974	1.1289026477833919	-0.9123275574121418	0.8841263924153249	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Festbetrag	fixed amount	-0.406	-1.552	-0.56	0.842	-0.082	-0.568	-0.566	-0.822	-1.101	0.375	-0.26	1.087961799102166	-0.35806700232994587	0.8857855639682164	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Erzdiözese	archdiocese	-0.979	-1.797	0.073	0.019	-0.117	-0.931	-1.275	-0.985	-1.224	-1.175	-0.46	-0.2201332047853804	-0.46205962067796896	-0.6818140842983107	na	na	na	na	na	na	na	na	na	na	na	3.95	3.41	4.04	
Kostenübernahme	assumption of costs	-1.501	-0.978	-0.593	-0.652	-1.125	-0.033	0.378	0.798	-0.035	0.688	1.549	-0.1486910220289279	0.585948743230832	0.12216824760005862	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Geldvermögen	financial assets	0.428	1.529	-0.067	-0.821	-0.797	-1.66	0.101	-1.401	-0.071	-2.029	-1.747	-0.43251570227566527	0.12887993870701941	-0.38708162422468717	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Kennziffer	code number	-0.096	0.776	-0.73	-1.197	-0.843	-0.198	-0.458	-0.486	-0.08	-0.862	-1.067	-0.7434796899534412	-0.935947935234058	-0.23953576490818934	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Landesärztekammer	state medical association	-0.073	-1.923	-0.304	-0.423	-1.096	-0.434	-0.875	-1.471	-0.114	0.583	-0.233	-0.843660757655658	-1.123982958132679	-0.5639107814027611	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Eichenlaub	oak leaves	0.705	0.67	0.727	0.374	-0.489	-0.887	0.566	-2.216	-1.198	-0.703	-1.355	0.6160224651210405	-0.12943596957898545	0.5371187909851848	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Vorschulalter	preschool age	-0.089	-0.265	-0.222	-0.541	-0.901	1.948	-0.192	-0.152	1.525	1.181	0.484	0.8015040111030959	0.546910989739767	-0.11166447880184838	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Konzentrationsfähigkeit	ability to concentrate	-1.27	-0.579	-0.292	0.35	-0.006	-0.372	0.654	1.441	0.69	0.835	1.968	-0.12012955683930984	0.6787323781570999	0.2546060666205056	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Luftschiff	airship	1.1	0.462	-0.716	-0.378	1.127	0.088	-1.602	-0.457	0.365	-1.2	-0.468	0.4701939053201054	0.2875541152251577	-0.19075403768642715	4.92	4.222222222	1.5	0.0	0.111111111	2.277777778	0.947368421	0.736842105	2.421052632	0.315789474	0.842105263	5.63	4.88	4.43	
Bürgerbegehren	citizens' initiative	-0.121	-1.3	-1.571	0.053	0.173	1.035	-0.707	-0.202	-0.615	1.13	-0.471	-0.718670887692301	1.2442737979651566	-0.2903208682130376	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Herzschrittmacher	pacemaker	1.117	-1.434	0.149	-1.328	-1.073	-0.422	0.564	1.362	-0.55	-1.188	1.559	-0.27598463591216843	-0.1681021827424147	-0.20027908645420486	4.68	1.764705882	0.882352941	0.0	0.0	0.705882353	0.285714286	0.0	0.571428571	0.0	2.380952381	4.9	4.36	5.1	
Landesinstitut	state institute	0.333	-0.834	0.231	1.625	1.8	-0.426	-0.631	-0.739	-0.192	0.395	-0.559	-0.5620579657664067	-1.3264931130362434	-0.6675656204483998	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Mikrogramm	micrograms	1.766	0.172	0.651	1.732	1.319	-1.44	-0.302	-1.212	-0.527	0.443	-0.136	-0.3460539819248022	-0.5589913286793723	-0.4140787024264989	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Kontrollsystem	control system	-0.229	0.166	-0.418	-0.412	-0.551	-0.526	-0.169	-0.727	1.066	-0.966	-0.501	-0.9034070078422184	0.0035723856853369608	-0.5375445983353765	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Vorsteher	head	0.418	0.153	-1.012	-0.528	-0.612	0.636	-0.591	-1.29	-0.524	-0.016	-0.872	-0.6081546968037878	-1.5260051759132511	-0.08949931801608738	4.75	4.473684211	3.0	0.473684211	0.736842105	1.052631579	0.736842105	0.157894737	4.631578947	2.789473684	0.368421053	5.86	4.45	5.56	
Leasing	leasing	-0.32	0.882	0.35	-0.926	-0.073	-0.359	0.118	0.171	-0.817	-1.227	0.197	-0.016854951119408927	0.03890002110587314	-0.001236870754093673	2.67	2.1875	0.625	0.0625	0.1875	1.0625	0.95	0.8	2.65	1.4	0.75	na	na	na	
Kostenentscheidung	cost decision	-1.305	-1.264	-1.241	0.36	-0.173	0.948	-0.805	-0.234	0.329	0.938	-0.151	-0.4813284294018793	0.35420240472037295	-0.3113374503948635	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Fließgewässer	rivers	0.897	0.554	0.613	-0.292	0.899	-0.667	-0.42	0.791	-1.547	-0.968	-0.142	-0.3532025430055386	-1.7045518228063044	-0.3226416090541651	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Sondervermögen	special assets	-0.348	-0.249	0.016	-0.263	-0.429	-0.934	-0.866	-0.948	-0.473	-1.125	-1.048	0.8903045047303777	-0.9424618689842432	0.8220367357829317	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Einigungsprozeß	unification process	-0.268	0.102	0.691	1.086	-0.238	-0.053	0.764	0.333	-0.371	0.864	0.065	0.06321198276951975	-0.11405188300743838	0.27486895189733335	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Apothekerin	pharmacist	0.956	-0.099	-0.48	1.407	2.071	-0.453	-0.289	-1.16	0.817	1.539	-0.166	0.594319389618137	-0.003931957500913323	0.08572420220106258	4.03	3.842105263	0.736842105	0.0	0.105263158	2.947368421	1.944444444	0.333333333	2.666666667	2.5	0.388888889	6.33	4.48	6.0	
Fallpauschale	flat rate per case	-0.209	-0.683	0.479	-0.189	-1.05	-0.884	0.194	0.051	-1.489	-0.23	0.846	-1.2160576398094138	0.07655537736071026	-1.2851154438760137	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Gewichtszunahme	weight gain	-0.366	-0.642	1.083	1.662	0.452	-1.07	0.793	1.293	-2.055	1.221	3.553	-1.046466471151381	1.0688036024573642	-0.5909953261634485	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Auslandsvertretung	foreign mission	0.707	0.063	-1.028	-0.311	-0.135	0.657	-1.025	-0.52	-0.234	0.146	-1.245	-0.15110044591043445	-1.695412653741097	-0.28810453463573427	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Wohnzweck	residential purpose	-0.594	0.001	-1.291	-0.658	-0.237	-0.531	-0.286	0.744	-0.275	-0.814	0.372	-0.4154706673006028	-2.280962988901276	0.48242454330580903	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Zwangsversteigerung	foreclosure	-1.871	-0.036	-0.602	-1.088	-0.853	0.332	0.85	0.438	-0.216	-1.118	-0.647	-1.6220044697824396	1.6696134797954278	-1.4056519417934135	3.3	3.80952381	0.142857143	0.0	0.0	2.428571429	1.684210526	0.578947368	2.052631579	1.105263158	0.842105263	1.75	5.9	3.08	
Raumplanung	spatial planning	-0.945	0.245	0.435	0.732	1.097	-0.651	0.782	0.539	-0.087	0.027	0.47	-0.4837728148043029	0.33456766734678	-0.3063764486166926	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Computerraum	computer room	1.286	1.966	0.764	-0.652	0.387	0.285	0.978	0.592	0.991	-0.954	0.73	0.30503515407001247	-0.234493927153831	0.11705953017584896	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Ü	u	-1.046	-2.308	-1.288	0.19	-0.482	0.077	-1.421	-0.637	-1.097	0.596	-0.555	-0.13187094758346377	-1.305900043795509	-0.39152985992947403	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Personalvertretung	staff representation	-0.395	-0.015	-0.567	-0.802	-0.673	0.906	0.329	0.76	0.904	0.283	0.762	-0.23005194341790305	-0.5526055474956264	0.375264829588077	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Rötung	redness	0.632	0.232	1.234	0.868	0.74	-1.921	1.319	-0.235	-0.588	0.449	1.189	-1.8878747358695651	0.46637451219592196	-1.8508334173097922	4.14	4.375	0.75	0.3125	0.375	0.9375	1.05	0.6	3.3	0.8	0.5	na	na	na	
Schmerztherapie	pain therapy	-0.846	-2.872	1.355	0.64	-0.087	-1.226	1.286	1.515	-0.277	1.338	2.785	-0.24381352151939542	0.25316441010672713	-0.048222536100639916	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Gicht	gout	-0.181	-2.197	0.144	0.763	0.647	-1.886	-0.035	0.557	-1.069	1.243	2.222	-2.169742506699052	-0.5465221699918531	-1.8487962160479305	3.79	2.823529412	1.470588235	0.0	0.352941176	0.470588235	1.611111111	2.611111111	1.444444444	1.0	1.055555556	3.67	4.2	3.81	
Bezirksvertretung	district representation	0.327	-0.355	-1.436	0.058	0.327	-0.155	-0.985	-0.574	-0.399	0.196	-0.545	-0.6071318392863454	-1.0049149093794851	0.04160855347615083	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Objektiv	lens	0.032	1.007	1.158	0.587	-0.202	-0.439	-0.428	-1.157	2.169	-0.884	-1.233	0.40731260847403017	-0.3935337041280156	0.15781341920333408	4.64	4.125	0.875	0.0	0.0	0.0625	1.473684211	0.0	3.421052632	0.105263158	0.210526316	5.42	2.95	5.04	
Krefelder	krefeld	-0.179	-0.426	-0.884	0.466	-0.011	-0.221	-0.35	-1.129	-1.282	0.035	-1.465	-0.48771220537580756	0.27391862927830823	-0.42363128054626875	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
