word	animate_prototypicality	natural_prototypicality	inanimate_prototypicality	innatural_prototypicality	
Wasseraufnahme	0.30731	0.38092	0.40376	0.37515	
Körperfett	0.33616	0.33458	0.34068	0.3421	
Planungsraum	0.20622	0.24087	0.3038	0.30476	
Gewerbesteueraufkommen	0.14307	0.19433	0.25349	0.24589	
Wasseraufbereitungsanlage	0.24847	0.30798	0.39867	0.39576	
Egge	0.27879	0.3336	0.3915	0.38149	
Konsumgüterindustrie	0.17064	0.23928	0.34341	0.34028	
Verpackungsabfall	0.28975	0.35228	0.44631	0.44281	
Waldanteil	0.20308	0.28547	0.27083	0.22796	
Verteilungsnetz	0.13029	0.19907	0.30751	0.30563	
Flugverhalten	0.4158	0.35562	0.27809	0.28297	
Grundanforderung	0.25612	0.2847	0.40712	0.42739	
Bekämpfungsmaßnahme	0.28206	0.30707	0.26163	0.23647	
Erweiterungsmaßnahme	0.21074	0.26262	0.32516	0.31801	
Erhebungsverfahren	0.13645	0.18261	0.2724	0.27577	
Hubschrauberlandeplatz	0.31337	0.32796	0.36945	0.37337	
Angebotspolitik	0.20314	0.26167	0.32322	0.31275	
Lastenteilung	0.14156	0.21225	0.3267	0.3256	
Waldökosystem	0.35156	0.41117	0.30789	0.2503	
Vielfahrer	0.37954	0.38409	0.40013	0.40136	
Untersuchungsreihe	0.27832	0.28026	0.2906	0.29175	
Produktionsfläche	0.27347	0.32878	0.40029	0.39388	
Abgasreinigung	0.19258	0.25832	0.35688	0.35346	
Mittellauf	0.23293	0.26806	0.23291	0.20609	
Butan	0.20583	0.26424	0.31737	0.30457	
Grenzkosten	0.26567	0.29921	0.34727	0.3444	
Sanierungsfall	0.21421	0.23944	0.33826	0.3536	
Streubreite	0.23181	0.2748	0.31193	0.30171	
Industriedenkmal	0.22478	0.25433	0.33611	0.34465	
Grundwasserabsenkung	0.18505	0.25286	0.26492	0.23634	
Förderinstitution	0.13946	0.17331	0.27916	0.29271	
Oberkreisdirektor	0.2255	0.2348	0.27099	0.27613	
Neueinteilung	0.09785	0.14003	0.19083	0.18523	
Fahrradgeschäft	0.26127	0.30089	0.40107	0.40999	
Stadtforschung	0.23322	0.27907	0.31117	0.29822	
Treibgas	0.27936	0.35312	0.47607	0.47551	
Fructose	0.23505	0.34189	0.33055	0.2772	
Geräteausstattung	0.22311	0.25697	0.3998	0.42344	
Landentwicklung	0.33741	0.35737	0.30873	0.28484	
Rohstoffversorgung	0.24182	0.30571	0.34624	0.32727	
Elektroschrott	0.33377	0.3499	0.46391	0.48736	
Stahlkonzern	0.22819	0.25918	0.32186	0.32437	
Leichtathletin	0.16364	0.19559	0.18979	0.17287	
Bekannteste	0.37175	0.39692	0.36288	0.34056	
Landverteilung	0.14426	0.20734	0.28436	0.27628	
Krebstote	0.39092	0.43946	0.368	0.32433	
Handelsorganisation	0.2026	0.23934	0.28826	0.28433	
Schmetterlingsart	0.46895	0.48945	0.3495	0.2994	
Umweltschutzgruppe	0.27785	0.32387	0.30539	0.27806	
Isartal	0.22045	0.26183	0.26599	0.24733	
Serienfahrzeug	0.35479	0.34154	0.4253	0.45381	
Nachlauf	0.22156	0.27814	0.41107	0.42143	
Sonderprojekt	0.3837	0.41286	0.41485	0.40075	
Kunstförderung	0.22407	0.26483	0.3351	0.33522	
Förderdauer	0.24865	0.29357	0.34907	0.34306	
Senioreneinrichtung	0.24446	0.26099	0.3857	0.41223	
Beschäftigtengruppe	0.26401	0.25743	0.29853	0.31229	
Testkauf	0.39825	0.40065	0.39226	0.38759	
Branchenvergleich	0.34754	0.3601	0.42397	0.43498	
Wachstumsbremse	0.33226	0.39503	0.41802	0.39439	
Atemschutzmaske	0.32207	0.31617	0.44216	0.4792	
Dammbau	0.32611	0.32704	0.27736	0.26203	
Mineralwässern	0.11257	0.22424	0.24591	0.19994	
Bewerbungsphase	0.23511	0.28782	0.31321	0.2952	
Containerverkehr	0.23933	0.28595	0.3602	0.35869	
Gewinneinbruch	0.18631	0.24628	0.3244	0.31795	
Qualitätswettbewerb	0.23449	0.32832	0.39043	0.36367	
Luftverkehrsgesellschaft	0.27783	0.28359	0.32247	0.32985	
Meldebogen	0.26125	0.28739	0.36275	0.37096	
Küstenfischerei	0.36383	0.36183	0.2681	0.24167	
Medienaufmerksamkeit	0.33179	0.35525	0.40555	0.40777	
Thermostatventil	0.29443	0.30386	0.48084	0.52515	
Randstein	0.21289	0.27963	0.37916	0.37548	
Zwergwal	0.523	0.4782	0.28262	0.24699	
Einweg	0.24088	0.2925	0.44484	0.46287	
Kölnmesse	0.24613	0.25018	0.31164	0.32623	
Energieexperte	0.30124	0.32053	0.33307	0.32673	
Christengemeinde	0.15999	0.19106	0.24762	0.24858	
Auenwald	0.30796	0.36661	0.29558	0.2476	
Wissenschaftsjournalismus	0.30873	0.32762	0.32684	0.31694	
Lebensmittelgruppe	0.3293	0.40123	0.42237	0.39399	
Vermittlungsgespräch	0.26837	0.28272	0.35973	0.37384	
Friedenskooperative	0.25621	0.29008	0.32282	0.31552	
Winterraps	0.44186	0.51984	0.41959	0.35406	
Weltmesse	0.15371	0.16085	0.25591	0.27876	
Domplatte	0.27105	0.31124	0.46291	0.48595	
Silomais	0.1322	0.30504	0.2672	0.17618	
Sekundenschlaf	0.36787	0.34594	0.42496	0.45613	
Tageslänge	0.29924	0.35118	0.30953	0.27292	
Familienanschluß	0.29933	0.33182	0.4082	0.41364	
Gesundheitshaus	0.28763	0.33046	0.34561	0.32914	
Finanzierungsbeitrag	0.28461	0.32217	0.36904	0.36392	
Gesetzesbruch	0.17924	0.22637	0.29637	0.29362	
Richtfunk	0.22185	0.2439	0.34107	0.3574	
Spekulatius	0.33821	0.42896	0.43304	0.39113	
Pflanzengift	0.33012	0.46655	0.37177	0.28105	
Lebensmittelverarbeitung	0.2001	0.28644	0.34614	0.32228	
Tierhilfswerk	0.47959	0.46926	0.43893	0.43375	
Futterangebot	0.45196	0.47649	0.38335	0.34454	
Futteraufnahme	0.41308	0.43217	0.39107	0.36946	
Verpackungsindustrie	0.26437	0.33061	0.44328	0.44335	
Hütehund	0.53139	0.47972	0.40216	0.40275	
Moschus	0.43084	0.50115	0.34987	0.27365	
Herkunftsnachweis	0.31587	0.33638	0.35684	0.35211	
Schwandorf	0.1882	0.20214	0.22735	0.22738	
Kriegswaffenkontrollgesetz	0.25149	0.27135	0.34271	0.35273	
Mineralbrunnen	0.22647	0.28313	0.30916	0.28954	
Reisedatum	0.25092	0.2971	0.34035	0.33033	
Zusatznahrung	0.44549	0.46544	0.3741	0.33793	
Fachtag	0.23699	0.27777	0.34805	0.34814	
Leugner	0.25556	0.29151	0.31908	0.30938	
Tagungsbeitrag	0.23623	0.28044	0.33854	0.33363	
Rinderseuche	0.47833	0.49356	0.36543	0.32104	
Expertentreffen	0.34592	0.38419	0.41362	0.4031	
Schulwissen	0.24067	0.26513	0.32527	0.33006	
Bekleidungstechnik	0.21009	0.22247	0.36308	0.39609	
Exportverbot	0.30582	0.35034	0.34256	0.31884	
Programmschwerpunkt	0.31395	0.33882	0.37462	0.37217	
Erholungsfläche	0.18639	0.24702	0.28794	0.27076	
Unternehmenskauf	0.26747	0.29619	0.35245	0.3541	
Jahresleistung	0.22518	0.26613	0.32133	0.31715	
Meeresluft	0.28882	0.34551	0.33496	0.30488	
Agrarforschung	0.18102	0.24539	0.19428	0.14961	
Endausbau	0.21609	0.26514	0.32388	0.31696	
Katastrophenvorsorge	0.24232	0.25385	0.30235	0.30986	
Importbeschränkung	0.27139	0.30817	0.32903	0.31701	
Wochenstube	0.34783	0.34601	0.33053	0.32597	
Festtafel	0.24785	0.32208	0.46982	0.47608	
Lichtenergie	0.33637	0.38213	0.40953	0.39499	
Obstart	0.26713	0.43746	0.38888	0.2956	
Restmülltonne	0.32641	0.38118	0.51432	0.52526	
Fanggerät	0.48768	0.45352	0.45852	0.47425	
Müllheizkraftwerk	0.25002	0.29898	0.37191	0.36891	
Abschleifen	0.24991	0.31169	0.47208	0.48764	
Goldammer	0.51532	0.47658	0.32581	0.29996	
Wiederbesiedlung	0.21413	0.25946	0.21496	0.18085	
Maisanbau	0.21227	0.33391	0.26238	0.18538	
Glückszahl	0.3956	0.42776	0.40524	0.38284	
Räuchern	0.27217	0.38792	0.41198	0.36429	
Reisegewerbekarte	0.25128	0.29345	0.36711	0.36745	
Preiskalkulation	0.25732	0.30285	0.36351	0.35864	
Weidenrute	0.43036	0.5302	0.56981	0.53337	
Speicherfähigkeit	0.21961	0.29509	0.34136	0.3187	
Kaffeeanbau	0.15202	0.25333	0.2509	0.20285	
Ehrenname	0.21352	0.22048	0.21532	0.21	
Konzernführung	0.26074	0.29606	0.37888	0.38493	
Zusatzeinkommen	0.23891	0.28807	0.34705	0.34008	
Kommunikationsangebot	0.28775	0.28395	0.34378	0.36143	
Wintervorrat	0.38626	0.44892	0.42641	0.38991	
Fertigungskapazität	0.16	0.18806	0.30705	0.3269	
Länderministerien	0.15671	0.20184	0.25449	0.24786	
Transportstrecke	0.25423	0.26418	0.32526	0.33699	
Lebensmittelzusatzstoff	0.21073	0.31634	0.34791	0.30721	
Sommerkleidung	0.42997	0.46852	0.53656	0.53647	
Leibspeise	0.41595	0.45415	0.35583	0.30935	
Vorbereitungskonferenz	0.21592	0.26929	0.33235	0.32465	
Brautschau	0.35297	0.39431	0.40295	0.38516	
Abflauen	0.20601	0.24497	0.31624	0.31753	
Kundenstruktur	0.23181	0.26656	0.35367	0.36127	
Nutztierrasse	0.50722	0.52554	0.41787	0.37769	
Infarktrisiko	0.27887	0.31371	0.34078	0.33138	
Tagungsprogramm	0.24028	0.2711	0.32981	0.33126	
Prim	0.24368	0.26181	0.3141	0.31961	
Gemeinwohlorientierung	0.24183	0.26143	0.29676	0.29684	
Reifezeit	0.22324	0.3766	0.38298	0.31308	
Blähton	0.20341	0.30271	0.37722	0.3515	
Kuppelsaal	0.21554	0.25511	0.33853	0.34291	
Krebsbekämpfung	0.28126	0.32853	0.311	0.28335	
Laubfall	0.31722	0.4338	0.41912	0.36007	
Bildbeispiel	0.3738	0.40873	0.43306	0.42257	
Mineraloge	0.12937	0.15342	0.15132	0.1392	
Sexualwissenschaftler	0.29276	0.28706	0.26108	0.25555	
Oberkochen	0.22111	0.28229	0.32903	0.31313	
Telefonberatung	0.25903	0.28668	0.40556	0.42526	
Weinfaß	0.23009	0.32921	0.36503	0.32847	
Vertragsablauf	0.2278	0.24352	0.30218	0.31064	
Eisbrocken	0.335	0.39647	0.46732	0.45768	
Fortpflanzungsorgan	0.38264	0.37417	0.25814	0.2284	
Einkochen	0.22751	0.3836	0.46248	0.41162	
Nascherei	0.30674	0.36053	0.40863	0.39626	
Busfahren	0.36235	0.35959	0.43574	0.45725	
Fünfkampf	0.15721	0.19635	0.28148	0.28672	
Atomfabrik	0.21238	0.24997	0.34334	0.35144	
Kartoffelkäfer	0.42336	0.51063	0.41653	0.34849	
Ernährungsempfehlung	0.33241	0.37189	0.34067	0.31263	
Multitalent	0.34837	0.34991	0.38005	0.38671	
Ölscheich	0.23002	0.24946	0.2922	0.29447	
Fachjournal	0.26355	0.29867	0.3324	0.32479	
Deutungsmöglichkeit	0.23777	0.27279	0.33443	0.33475	
Schimmelpilzbefall	0.27845	0.38941	0.3753	0.31912	
Abraumhalde	0.17271	0.25324	0.30858	0.28627	
Verdichter	0.17979	0.23469	0.36249	0.37232	
Wärmestrom	0.27715	0.3014	0.38787	0.40002	
Besprühen	0.26631	0.35439	0.42555	0.40388	
Destillation	0.0691	0.23549	0.34259	0.29533	
Seuchenbekämpfung	0.28442	0.29983	0.25372	0.2328	
Außenputz	0.16663	0.2416	0.35686	0.35392	
Arzneimittelrecht	0.22617	0.30307	0.31123	0.27722	
Planzen	0.25954	0.34812	0.40244	0.37585	
Fleischqualität	0.38013	0.4245	0.36385	0.32517	
Bodenpflege	0.14148	0.23444	0.31842	0.29848	
Xenon	0.24471	0.27435	0.32964	0.33066	
Binnenschiffahrt	0.24161	0.24955	0.30092	0.3109	
Feuchtigkeitsgehalt	0.20701	0.31154	0.36361	0.32917	
Lichtausbeute	0.24068	0.29421	0.3393	0.32641	
Tapezieren	0.21724	0.27029	0.38621	0.39345	
Einweichen	0.22856	0.38346	0.49622	0.45539	
Deichbau	0.22875	0.27154	0.30788	0.29755	
Schwerpunktaufgabe	0.23737	0.25463	0.3243	0.3351	
Wohnkonzept	0.2421	0.25534	0.33357	0.34862	
Langzeittest	0.35569	0.37912	0.38665	0.37683	
Zustandsbeschreibung	0.29048	0.33042	0.34955	0.33553	
Baumwollanbau	0.20827	0.32928	0.32101	0.26203	
Tierseuchenkasse	0.4247	0.40029	0.3515	0.34785	
Rieselfeld	0.31652	0.35345	0.34011	0.31831	
Ausrüstungsteil	0.22112	0.22308	0.39978	0.44769	
Sichtkontrolle	0.23489	0.24037	0.34459	0.37052	
Bereithalten	0.22454	0.25884	0.36114	0.37322	
Brandschutzmaßnahme	0.27596	0.30436	0.35639	0.35698	
Datenstruktur	0.24136	0.29454	0.3566	0.34863	
Wartezone	0.32302	0.37927	0.44757	0.43967	
Altenwohnung	0.24651	0.27589	0.33542	0.33775	
Bestellnummer	0.39041	0.40212	0.47163	0.48449	
Gewässerökologie	0.3511	0.35961	0.27632	0.24799	
Verpflegungskosten	0.26641	0.28626	0.34983	0.35764	
Ortsebene	0.08545	0.14282	0.25219	0.256	
Einfüllen	0.25317	0.33494	0.50809	0.51795	
Verstellen	0.2707	0.29145	0.48822	0.53289	
Instandsetzungsmaßnahme	0.21193	0.22295	0.27901	0.28897	
Verschönerungsverein	0.22887	0.28769	0.32225	0.30399	
Fahrradstraße	0.27741	0.30545	0.39905	0.41143	
Schülerverkehr	0.19937	0.22335	0.26674	0.26718	
Radfahrstreifen	0.27245	0.30333	0.35239	0.35101	
Verkehrsmarkt	0.20069	0.22596	0.28014	0.28301	
Gefällstrecke	0.23082	0.28038	0.35179	0.34814	
Bremssystem	0.22639	0.2483	0.38518	0.41269	
Tarifverbund	0.24106	0.25032	0.30155	0.31088	
Verknüpfungspunkt	0.21332	0.25458	0.30944	0.30505	
Verkehrsgemeinschaft	0.23009	0.2488	0.29142	0.294	
Wegeführung	0.16706	0.25055	0.33965	0.32544	
Eisenindustrie	0.20551	0.25334	0.32906	0.3275	
Einsatzwagen	0.22352	0.21533	0.31353	0.34415	
Ratsmehrheit	0.1098	0.14869	0.181	0.17171	
Straßenbahnnetz	0.21748	0.25681	0.34512	0.35098	
Fahrziel	0.21225	0.24196	0.36381	0.38354	
Nichtseßhafte	0.36876	0.38819	0.39506	0.38686	
Kreishaushalt	0.15887	0.21403	0.26893	0.25828	
Stricker	0.38549	0.41367	0.49763	0.50693	
Strichliste	0.27479	0.32034	0.41219	0.41599	
Bordüre	0.27089	0.33494	0.39045	0.37553	
Raumhöhe	0.21402	0.24469	0.35608	0.37243	
Schnittgut	0.28132	0.39661	0.51804	0.49781	
Bodenfliese	0.30674	0.3958	0.45796	0.43319	
Anschlußkabel	0.27591	0.31277	0.48334	0.5132	
Juliwoche	0.20424	0.25717	0.27732	0.25784	
Holzverkleidung	0.24811	0.30163	0.45139	0.46781	
Gipskartonplatte	0.27113	0.33825	0.50363	0.51804	
Raumgröße	0.20498	0.21847	0.29785	0.31321	
Verdrahtung	0.21548	0.26106	0.42476	0.44885	
Extrakosten	0.19491	0.29028	0.36863	0.34582	
Zugfahrzeug	0.30475	0.30422	0.44086	0.47845	
Laufrichtung	0.33829	0.35108	0.45034	0.47119	
Wolkenformation	0.40095	0.44082	0.48369	0.47602	
Zusammenziehung	0.22684	0.3101	0.36529	0.34151	
Stärkemehl	0.21292	0.36761	0.42452	0.36819	
Schreibart	0.22731	0.26217	0.38054	0.39686	
Weizenmehl	0.20909	0.35044	0.37124	0.31098	
Stoffgebiet	0.19502	0.24926	0.30888	0.29987	
Befreiungsversuch	0.31646	0.34827	0.37734	0.36979	
Frühlingswetter	0.34709	0.44196	0.40772	0.35314	
Remstal	0.22245	0.28467	0.30724	0.28408	
Rheinstadion	0.29044	0.32153	0.34001	0.32991	
Plattfisch	0.51296	0.47542	0.33798	0.31531	
Kupferkessel	0.34027	0.38095	0.43202	0.42646	
Brustkrebserkrankung	0.26747	0.3201	0.32951	0.30696	
Kaloriengehalt	0.28635	0.375	0.39394	0.35732	
Blasenkrebs	0.30024	0.36318	0.34469	0.30946	
Bläsersatz	0.23924	0.28057	0.43814	0.46241	
Extremistengruppe	0.32323	0.32727	0.3727	0.38257	
Katastrophenalarm	0.2739	0.30931	0.34493	0.33767	
Gebührenaufkommen	0.21916	0.25437	0.36305	0.37653	
Regietheater	0.33741	0.34643	0.34535	0.33984	
Musicaltheater	0.35561	0.37017	0.39165	0.38984	
Beitragsjahr	0.24623	0.27583	0.32932	0.32985	
Bigband	0.28292	0.3361	0.41268	0.40865	
Fernsehduell	0.2813	0.32858	0.37774	0.36876	
Arbeiterbezirk	0.15271	0.17197	0.21346	0.2157	
Kabinettsumbildung	0.11179	0.17326	0.22368	0.20901	
Wahlkampfrede	0.24639	0.28352	0.3574	0.36015	
Schmiergeldaffäre	0.24527	0.2938	0.36332	0.35957	
Milchbildung	0.35944	0.41141	0.43501	0.41646	
Allgemeinchirurgie	0.21005	0.23386	0.32337	0.33677	
Wasserverteilung	0.23344	0.29057	0.36859	0.36328	
Gefäßkrankheit	0.24927	0.32139	0.32913	0.29714	
Zupfen	0.34647	0.39341	0.48402	0.48662	
Flaschennahrung	0.4366	0.47299	0.46723	0.44744	
Darmtrakt	0.30958	0.35383	0.31342	0.28067	
Verteidigungssystem	0.21784	0.23801	0.33003	0.3458	
Überweisungsschein	0.2623	0.28734	0.38637	0.40172	
Versichertenkarte	0.30135	0.35168	0.43667	0.43625	
Mikroalge	0.34457	0.40155	0.33326	0.28671	
Schweißproduktion	0.30111	0.33592	0.38379	0.38016	
Süßholz	0.31767	0.48459	0.44779	0.35924	
Reiseverhalten	0.31755	0.29225	0.24271	0.23959	
Trotzphase	0.44429	0.44801	0.44441	0.44033	
Nervenende	0.24189	0.30121	0.36353	0.35278	
Ölfleck	0.33714	0.35219	0.33748	0.32537	
Grauwert	0.32323	0.36196	0.37052	0.354	
Tragezeit	0.46179	0.46253	0.41367	0.39825	
Bewegungsprogramm	0.32873	0.32735	0.40045	0.42057	
Speisebrei	0.25867	0.36728	0.41072	0.37181	
Haltestange	0.34881	0.37861	0.51296	0.53573	
Sauerstoffmaske	0.35422	0.34401	0.46471	0.50217	
Rettungsanker	0.34608	0.33679	0.45792	0.49509	
Winterkleidung	0.43343	0.46733	0.50327	0.49632	
Vollwerternährung	0.35116	0.39789	0.39388	0.37005	
Weichkäse	0.31626	0.39807	0.39068	0.34976	
Körperbereich	0.42627	0.38806	0.40748	0.42932	
Formalin	0.22754	0.29566	0.3255	0.30162	
Organfunktion	0.24006	0.27317	0.36945	0.38035	
Krähenfuß	0.47087	0.52541	0.41639	0.35917	
Schichtarbeiter	0.19909	0.21719	0.2927	0.30486	
Stoffwindel	0.37632	0.40463	0.4433	0.43988	
Schwangerenvorsorge	0.34046	0.3591	0.3804	0.3767	
Lebenskunde	0.32174	0.33338	0.31871	0.30823	
Keimzahl	0.24526	0.32836	0.3527	0.3203	
Kontaktallergie	0.30248	0.36234	0.38075	0.35727	
Sterberisiko	0.23146	0.2836	0.29532	0.27375	
Steinobst	0.25475	0.44449	0.42997	0.33728	
Fußrücken	0.38806	0.37979	0.43552	0.45378	
Abnabelung	0.3256	0.34302	0.39395	0.39916	
Mittagsmahlzeit	0.35144	0.42772	0.45303	0.42374	
Misteltherapie	0.33033	0.40983	0.43861	0.40886	
Frauenherz	0.42173	0.43674	0.42435	0.41265	
Weiterlernen	0.30771	0.30737	0.34954	0.36057	
Verbform	0.25447	0.26601	0.28592	0.28538	
Seminarleitung	0.19258	0.24598	0.36955	0.37885	
Kostenaufstellung	0.23257	0.25442	0.38906	0.41595	
Speichelprobe	0.37097	0.4074	0.43395	0.42339	
Abfallen	0.1887	0.26677	0.3294	0.31022	
Frauenstudie	0.30026	0.32983	0.34689	0.33706	
Hörprobe	0.29985	0.32214	0.4017	0.41275	
Versuchsteilnehmer	0.32636	0.33646	0.37743	0.38324	
Zweitligaspiel	0.26873	0.30326	0.36657	0.3675	
Feinbier	0.29638	0.34032	0.36381	0.34915	
Arbeitsunfähigkeitsbescheinigung	0.24942	0.27143	0.35446	0.36676	
Abstiegsrang	0.22502	0.24656	0.30044	0.30487	
Böllenfalltor	0.3784	0.4087	0.43081	0.42182	
Bayernliga	0.19996	0.22296	0.25529	0.25308	
Linksfuß	0.31878	0.34503	0.35911	0.34992	
Ostkurve	0.19092	0.24283	0.30637	0.29955	
Defensivspieler	0.29712	0.32344	0.36937	0.36914	
Spiellaune	0.38735	0.41678	0.43544	0.42586	
Gruppenerste	0.22054	0.26332	0.30538	0.29668	
Minimalziel	0.22404	0.28791	0.35755	0.34679	
Gastmannschaft	0.20433	0.22911	0.29025	0.29528	
Scharte	0.20237	0.26406	0.3219	0.30892	
Semifinale	0.28291	0.34652	0.39473	0.37793	
Hauswald	0.27261	0.33312	0.31923	0.2865	
Sportsmann	0.41468	0.41961	0.39209	0.38083	
Vereinsfarbe	0.24753	0.30071	0.29052	0.26229	
Luftkampf	0.35514	0.37025	0.3662	0.357	
Torejagd	0.35522	0.35264	0.31614	0.30603	
Mannschaftsteil	0.27423	0.28226	0.33267	0.34223	
Linksradikale	0.28024	0.31295	0.39213	0.3983	
Langzeitverletzte	0.32394	0.32547	0.34883	0.35367	
Nationaltrikot	0.29887	0.34261	0.38487	0.37554	
Zerschlagen	0.17457	0.23761	0.36653	0.37291	
Manndecker	0.31482	0.32374	0.365	0.37147	
Sturmduo	0.25281	0.27073	0.27666	0.26925	
Westtribüne	0.1692	0.22712	0.33084	0.33256	
Einkommensarmut	0.20817	0.22519	0.22115	0.2115	
Verkehrssprache	0.2011	0.22775	0.22008	0.20498	
Entwicklungstempo	0.31547	0.31077	0.33138	0.33837	
Altersaufbau	0.32969	0.3665	0.40647	0.39962	
Gesundheitsverhalten	0.33161	0.34341	0.31024	0.29448	
Identitätsentwicklung	0.23199	0.25625	0.29496	0.29386	
Halbgeschwister	0.24904	0.25689	0.23568	0.22534	
Datenreport	0.30177	0.31917	0.37904	0.38683	
Verfassungssystem	0.23414	0.2432	0.34292	0.36594	
Zeitgeber	0.24971	0.24272	0.35658	0.39094	
Ausbildungsqualität	0.21135	0.22232	0.27278	0.28119	
Personensorge	0.20788	0.21618	0.2993	0.3181	
Teilzeittätigkeit	0.13318	0.17437	0.25815	0.26214	
Wellenlinie	0.37447	0.40838	0.40483	0.387	
Lebenswunsch	0.3903	0.38969	0.39632	0.39728	
Geburtenentwicklung	0.2791	0.30557	0.28176	0.26198	
Kulturkonflikt	0.29843	0.33023	0.33376	0.31912	
Elterntraining	0.3464	0.37268	0.34828	0.32822	
Koordinationsfähigkeit	0.22093	0.21405	0.26604	0.28311	
Verhaltensproblem	0.40942	0.37796	0.32984	0.32968	
Erzieherausbildung	0.18918	0.19994	0.24341	0.25002	
Auslandsdienst	0.28704	0.28586	0.28441	0.28368	
Anekdotische	0.30606	0.32736	0.31548	0.30137	
Einstellungsänderung	0.20988	0.23155	0.34519	0.36634	
Landschaftsplaner	0.21362	0.26352	0.23539	0.20376	
Ausstoßung	0.22502	0.24135	0.27587	0.27729	
Ausgeschiedene	0.25907	0.31934	0.30735	0.2753	
Ersatzmitglied	0.19001	0.22533	0.27363	0.27023	
Zeitempfinden	0.23011	0.27953	0.34484	0.33954	
Geburtenhäufigkeit	0.29377	0.30035	0.2788	0.26883	
Entwicklungsrückstand	0.23856	0.28137	0.30139	0.28645	
Elternurlaub	0.29199	0.31416	0.32289	0.31419	
Etagenbett	0.27189	0.30031	0.40962	0.42624	
Sprachfertigkeit	0.27585	0.26758	0.29597	0.30691	
Staatsrechtslehre	0.19222	0.21817	0.25892	0.25773	
Begeisterte	0.28454	0.31323	0.36452	0.36474	
Arbeitnehmerkammer	0.19416	0.21952	0.3508	0.37524	
Erbanspruch	0.25659	0.2687	0.27961	0.27628	
Wohnungsbauprämie	0.26632	0.28574	0.31807	0.31732	
Originalbild	0.30258	0.32984	0.35508	0.3486	
Krempe	0.27627	0.33343	0.43264	0.43312	
Hobelbank	0.33827	0.39117	0.52694	0.53944	
Karfunkel	0.43537	0.45989	0.46326	0.45153	
Endauswahl	0.32844	0.37713	0.36446	0.33737	
Dusel	0.35688	0.39439	0.45841	0.45789	
Kleinholz	0.29282	0.35905	0.40719	0.38912	
Fahrleitung	0.21263	0.25258	0.40488	0.42839	
Spiegelschrift	0.3663	0.3895	0.47672	0.48929	
Zollstation	0.24427	0.28007	0.35923	0.36409	
Regionalbank	0.20968	0.26089	0.31242	0.30251	
Gleichverteilung	0.24537	0.28186	0.3438	0.34351	
Unternehmerlager	0.26161	0.27644	0.35943	0.37501	
Regierungskurs	0.19977	0.23501	0.29758	0.29818	
Protestpotential	0.20264	0.24206	0.34292	0.3523	
Verbotsverfügung	0.21463	0.26778	0.34204	0.33758	
Problembeschreibung	0.35404	0.38104	0.43338	0.43446	
Erklärungskraft	0.30163	0.3225	0.37984	0.38531	
Alterseinkommen	0.19749	0.21699	0.23515	0.23061	
Vexierbild	0.4133	0.41027	0.41974	0.42253	
Altenbetreuung	0.22151	0.26083	0.31831	0.31553	
Arbeitsplatzsuche	0.26168	0.28249	0.38475	0.40296	
Staatsbudget	0.12226	0.17014	0.25644	0.25808	
Themenliste	0.2162	0.27264	0.35584	0.35235	
Werterhaltung	0.30017	0.31637	0.34352	0.34272	
Bündnisfähigkeit	0.27478	0.30496	0.34088	0.33614	
Pflegetätigkeit	0.18245	0.23644	0.29094	0.28066	
Bahnbau	0.17952	0.21802	0.27151	0.26812	
Landtagsmandat	0.1978	0.23648	0.29339	0.29082	
Abgeordnetenbüro	0.22514	0.25496	0.33103	0.33784	
Qualifizierungsgesellschaft	0.24596	0.26377	0.32417	0.33209	
Industrierevier	0.24418	0.25462	0.30519	0.31377	
Zweiparteiensystem	0.21963	0.24822	0.31414	0.31869	
Objektivation	0.21052	0.24987	0.35182	0.36152	
Nachrichtenmedium	0.29198	0.33491	0.41711	0.41937	
Finanzspekulation	0.28825	0.34046	0.34145	0.31668	
Dauerarbeitslosigkeit	0.26989	0.31194	0.36867	0.36427	
Erwerbschance	0.2614	0.29226	0.28971	0.27391	
Investitionsschutz	0.30009	0.32624	0.38304	0.38593	
Kündigungsschutzverfahren	0.28512	0.31842	0.38877	0.39219	
Kommunikationsindustrie	0.29566	0.2979	0.37566	0.3955	
Ingenieurskunst	0.20006	0.22795	0.32034	0.33269	
Lohneinkommen	0.16488	0.19679	0.25616	0.25752	
Landesbauernverband	0.22896	0.2581	0.27221	0.26197	
Kriseneinsatz	0.18104	0.20175	0.2722	0.28179	
Industrialisierungsprozeß	0.17942	0.22733	0.27077	0.26021	
Funktionärin	0.16912	0.20822	0.24299	0.2341	
Staatszerfall	0.24476	0.29969	0.35869	0.34904	
Gewaltfrage	0.26988	0.26411	0.31554	0.3318	
Stabilitätskriterium	0.19767	0.24697	0.3551	0.36196	
Allgemeinverbindlichkeit	0.18509	0.21683	0.29916	0.30696	
Anpassungsbereitschaft	0.36319	0.3488	0.35845	0.36671	
Außenwirtschaftspolitik	0.18766	0.23013	0.2715	0.26285	
Eigentumswechsel	0.23454	0.27574	0.34464	0.34415	
Rössel	0.34701	0.32619	0.30181	0.30357	
Bahnsystem	0.18419	0.2171	0.30182	0.30975	
Zentralregion	0.19412	0.23808	0.26773	0.25509	
Neuzusammensetzung	0.19468	0.25278	0.28083	0.26118	
Visapolitik	0.23539	0.27414	0.29409	0.28102	
Kroatin	0.26899	0.31275	0.33926	0.3256	
