word	old20 score (based on the top 35502 lemmas in sdewac)
Gärtners	8.0
Vergütungssysteme	17.0
Globalbudget	12.0
Vermögenswerten	15.0
Wirtschaftsregionen	19.0
Rückflüsse	10.0
Abschlusstraining	17.0
Lauterer	8.0
Oude	4.0
Oberligist	10.0
Kulturräume	11.0
Agenturmeldungen	16.0
Rabatten	8.0
Tabakerzeugnisse	16.0
Forscherinnen	13.0
Versorgungsbezüge	17.0
Bundesratspräsidenten	21.0
Staustufen	10.0
Heizungsanlagen	15.0
Biosphärenreservates	20.0
Kuchens	7.0
Kostenfolge	11.0
Vergütungsanspruchs	19.0
Leistungsträgers	16.0
EBITA	5.0
Luftraums	9.0
Verkehrsachsen	14.0
Grundbuchs	10.0
TierSchG	8.0
Übungszwecken	13.0
Bäuerinnen	10.0
Milchprodukten	14.0
Städtern	8.0
bvvp	4.0
DGPT	4.0
Kopfpauschalen	14.0
Bewertungsausschusses	21.0
Amtsmissbrauch	14.0
Wirtschaftsinitiative	21.0
Haarlem	7.0
Atomkerns	9.0
Berufsförderungswerke	21.0
Lernmodule	10.0
Handlungskompetenzen	20.0
Lernsituationen	15.0
Handlungssituationen	20.0
Informationsaustausches	23.0
Praxiserfahrungen	17.0
Wohnmobils	10.0
Sätteln	7.0
Mahnbescheides	14.0
Existenzgründungszuschuss	25.0
Sucre	5.0
Cannabiskonsums	15.0
Basispunkte	11.0
FSJ	3.0
Caféteria	9.0
Zwischentönen	13.0
Maronen	7.0
Swisscom	8.0
Hotspot	7.0
Sonnenstudios	13.0
Totenköpfe	10.0
Verkehrsströme	14.0
Ältestenrates	13.0
Fischbestände	13.0
Vergabestellen	14.0
Verfassungsvertrages	20.0
Markenprodukte	14.0
Ferber	6.0
CENIT	5.0
Stückaktie	10.0
Streitsachen	12.0
Pérez	5.0
Kontrollmitteilungen	20.0
Unternehmenspleiten	19.0
Verbraucherinsolvenz	20.0
Erwerbslebens	13.0
Spiralarme	10.0
Externer	8.0
Maßnahmenplanung	16.0
Lösungsmitteln	14.0
Gewinnspannen	13.0
Schulpartnerschaften	20.0
Sicherheitsrichtlinien	22.0
Flad	4.0
Garnelen	8.0
Konsumausgaben	14.0
Mondphasen	10.0
Veganismus	10.0
Messstationen	13.0
Rechtsfriedens	14.0
Klageverfahrens	15.0
Abwesenheiten	13.0
Neuorientierungen	17.0
Kirchentags	11.0
Rabbinen	8.0
Dauerstress	11.0
Einzelprojekte	14.0
Steuersubventionen	18.0
Zuflüsse	8.0
DEAD	4.0
Bundesanleihen	14.0
Vorquartal	10.0
Broome	6.0
TransFair	9.0
Mindestlohnes	13.0
Eingabemasken	13.0
Goldner	7.0
Suns	4.0
Infomaterialien	15.0
Tarifauseinandersetzungen	25.0
Stadtbusse	10.0
Akzenten	8.0
Steuergeschenke	15.0
Cannabisprodukte	16.0
club	4.0
Manövers	8.0
Vollkornprodukte	16.0
kcal	4.0
Cognos	6.0
Actionfilme	11.0
Instrumentals	13.0
Toro	4.0
Gasplaneten	11.0
Kellerräumen	12.0
Illustratoren	13.0
Hintergrundberichte	19.0
Spawn	5.0
Hellboy	7.0
Einzelthemen	12.0
Brennelementen	14.0
Vertragswerke	13.0
Krümmel	7.0
Führungsgruppen	15.0
Bücherhallen	12.0
Glanzzeiten	11.0
Cheerleader	11.0
Mittelzentren	13.0
kHz	3.0
Kontrollbehörden	16.0
Autoteile	9.0
Apartheidmauer	14.0
Saftes	6.0
Tempelherrn	11.0
Octopus	7.0
Bauchatmung	11.0
Ausatmung	9.0
Hohenloher	10.0
Siebel	6.0
Euronen	7.0
Schlussbetrachtung	18.0
Vixen	5.0
Stipendienprogramme	19.0
Icarus	6.0
Bankdaten	9.0
Dachpfannen	11.0
Kapitalmarktzinsen	18.0
Hölzern	7.0
Tabaks	6.0
Daidalos	8.0
Aktionspläne	12.0
Grady	5.0
Rückrufaktionen	15.0
Fehlverhaltens	14.0
Batic	5.0
Zenker	6.0
Gewinnspielen	13.0
Meisterwerks	12.0
Schuldzinsen	12.0
Lakritz	7.0
TEE	3.0
Kommunikationseinrichtungen	27.0
Spionagesatelliten	18.0
Chemtrails	10.0
Homöopathen	11.0
Aspartam	8.0
Zustroms	8.0
Brutkästen	10.0
Offb	4.0
Reiseziels	10.0
Großinvestoren	14.0
Fettzufuhr	10.0
Rückenbeschwerden	17.0
effects	7.0
fields	6.0
Mikrowellen	11.0
Gesundheitsbeschwerden	22.0
Chemo	5.0
Kinderhorte	11.0
Versicherungsvertrages	22.0
Ausstattungsmerkmale	20.0
Geburtsdatums	13.0
Brieftaschen	12.0
Berufsrichtern	14.0
UKlaG	5.0
Seminarangebote	15.0
Anwärterinnen	13.0
Anwärterbezüge	14.0
Bundesbesoldungsgesetzes	24.0
Spieltechniken	14.0
Musikstilen	11.0
Oberleitungen	13.0
Tsunamis	8.0
Guadalupe	9.0
Nebenflüsse	11.0
Ausstellungsflächen	19.0
Supermans	9.0
Hochschulgesetze	16.0
Wortverkündigung	16.0
Kral	4.0
Keyboarder	10.0
DekaBank	8.0
Marktumfeld	11.0
Officers	8.0
Fehlurteile	11.0
Spielreiz	9.0
Kohlarten	9.0
Öleinnahmen	11.0
Kopten	6.0
Einkesselung	12.0
Berufsverbandes	15.0
Solarmodule	11.0
Verfahrensarten	15.0
BPatG	5.0
Werbeslogans	12.0
shopping	8.0
Volkseinkommens	15.0
Datenquelle	11.0
Jahresraten	11.0
HVPI	4.0
Handwerksgesellen	17.0
Sachinvestitionen	17.0
Bodengrund	10.0
Erkenntnisgewinnung	19.0
Oberwellen	10.0
Windräder	9.0
Verwaltungs	11.0
VDL	3.0
SLB	3.0
Tiefdruckgebiete	16.0
Rechtsverlust	13.0
Droste	6.0
Schaffensperioden	17.0
Schücking	9.0
Kostendrucks	12.0
Heimatorten	11.0
Metternichs	11.0
Schröer	7.0
Académie	8.0
Previews	8.0
Aubervilliers	13.0
Arbeitnehmergruppen	19.0
LBA	3.0
Schulsystemen	13.0
Rheumatologie	13.0
Atteste	7.0
Topstars	8.0
Suchtmitteln	12.0
Wuschel	7.0
Betazellen	10.0
Magnetfeldtherapie	18.0
Befindlichkeitsstörungen	24.0
Winterspielen	13.0
Zuckerstoffwechsel	18.0
GSiG	4.0
Krippenfiguren	14.0
Rheinbacher	11.0
Anstoss	7.0
Mangelerscheinungen	19.0
Multimedialität	15.0
Minks	5.0
Dramatikers	11.0
Holländern	10.0
Borsig	6.0
AkteurInnen	11.0
Übertreter	10.0
Weihbischofs	12.0
Gemeinschaftsunternehmens	25.0
Mithras	7.0
Parther	7.0
Rüstungsprojekte	16.0
Féin	4.0
Welteke	7.0
Mainstreams	11.0
Ombudsstelle	12.0
Pränatale	9.0
Staatsinstituts	15.0
Beitragssenkungen	17.0
Gemeindereferenten	18.0
Südwestrundfunk	15.0
Todesdrohungen	14.0
Nessie	6.0
Umlageverfahrens	16.0
Dekalog	7.0
Handelsinteressen	17.0
Wahhabismus	11.0
Dechant	7.0
Generationenvertrages	21.0
Quixote	7.0
Corleone	8.0
Fernsehjournalisten	19.0
Krausser	8.0
Trianon	7.0
Silk	4.0
Castorp	7.0
Konstitutionen	14.0
sone	4.0
Berichtssystem	14.0
Flächeninanspruchnahme	22.0
Teilprojekts	12.0
Leitvorstellungen	17.0
Flächennutzungen	16.0
Kernstädten	11.0
Messmethoden	12.0
Datenrate	9.0
MBit	4.0
Sponsorings	11.0
Prüfungsformen	14.0
Danken	6.0
Nienhaus	8.0
Schulhöfe	9.0
Dinslaken	9.0
USP	3.0
Werthers	8.0
Suchdiensten	12.0
Preisabsprachen	15.0
Entgeltpunkten	14.0
Sozialdienste	13.0
Eventmarketing	14.0
Einflussgrößen	14.0
Geschlechterverhältnissen	25.0
Marktsegmente	13.0
Produktionsstandorte	20.0
Einflussfaktor	14.0
Vertriebs	9.0
Realisierungsmöglichkeiten	26.0
Biokraftstoffen	15.0
Eigenkapitalunterlegung	23.0
Quality	7.0
Triticale	9.0
Zumach	6.0
Kritisches	10.0
LUST	4.0
Gewinnsteuern	13.0
Euroraum	8.0
Kapitalzuflüsse	15.0
mbd	3.0
Arbeitsgenehmigungen	20.0
Traffic	7.0
Strahlungsleistung	18.0
Finster	7.0
Stitch	6.0
Hauptverdächtigen	17.0
Looks	5.0
Nachbarorten	12.0
Wonderland	10.0
Cyclops	7.0
Feuerwehrmänner	15.0
Sil	3.0
Snowboard	9.0
Vorabdruck	10.0
Bowlingbahn	11.0
Übungseinheiten	15.0
Schutzanzügen	13.0
Outfits	7.0
Ferch	5.0
Scooby	6.0
Showroom	8.0
Yates	5.0
Schwerbehindertenvertretung	27.0
Vertrauensmänner	16.0
gefühl	6.0
Anzeigenblättern	16.0
Flinten	7.0
SICHERHEIT	10.0
SUP	3.0
Sheraton	8.0
Managementstrukturen	20.0
Unfruchtbarmachung	18.0
Nahrungsbestandteile	20.0
Romanes	7.0
Binterim	8.0
Kodizes	7.0
DDB	3.0
Glaubensbekenntnisses	21.0
Binnenschifffahrt	17.0
Gaudium	7.0
Kommunikationshilfen	20.0
Hieben	6.0
Lich	4.0
Alchemisten	11.0
Morgenthau	10.0
Zuckerguss	10.0
Sondereinheiten	15.0
Freiheitsbewegungen	19.0
Flachbildschirme	16.0
Iglus	5.0
Tauen	5.0
Montagnola	10.0
Masuren	7.0
Staatsvolkes	12.0
Drosophila	10.0
Luzifers	8.0
Weißrussen	10.0
Accademia	9.0
Europaparlaments	16.0
Resumee	7.0
Handelsbedingungen	18.0
Maßnamen	8.0
Aktualisierungen	16.0
Gasthofes	9.0
Magnetresonanztomographie	25.0
Drehbewegungen	14.0
Karakorum	9.0
Steinmetze	10.0
Vollstreckungsmaßnahmen	23.0
Vollstreckbarerklärung	22.0
Österreichisches	16.0
Tippspiel	9.0
D&D	3.0
Basaren	7.0
Dunkelelfen	11.0
Kurzzeitgedächtnisses	21.0
Küstenstädten	13.0
Conventions	11.0
Blutentnahmen	13.0
Kremser	7.0
Wasserwechsel	13.0
Schmerlen	9.0
Schlosskirche	13.0
Laborleistungen	15.0
Pachtverträge	13.0
Palliativstationen	18.0
Magics	6.0
Pressesprechers	15.0
Handhelds	9.0
Raubkopien	10.0
Suchanfrage	11.0
Damme	5.0
Handlungsorte	13.0
Replikanten	11.0
Kantenschärfe	13.0
DVNLP	5.0
Auftragskiller	14.0
Diashows	8.0
ASP	3.0
Kommunikationssystemen	22.0
Begriffsverständnis	19.0
Pricing	7.0
Dickdarms	9.0
Rechtschreibregeln	18.0
Weinproben	10.0
Joystick	8.0
NFS	3.0
Indienststellung	16.0
Bundesangelegenheiten	21.0
GRENZEN	7.0
Heteros	7.0
Hochwasserschutzmaßnahmen	25.0
Bildungsstandort	16.0
Wellinghausen	13.0
Einstiegsmöglichkeiten	22.0
Weltmärkte	10.0
Megapixel	9.0
Layer	5.0
Intels	6.0
CTS	3.0
Templeton	9.0
Sinneswahrnehmungen	19.0
Arbeitnehmereigenschaft	23.0
Armutsquote	11.0
Betriebsratsmitgliedern	23.0
Arbeitgeberanteils	18.0
Niederlassungserlaubnis	23.0
Sportlers	9.0
Wirtschaftsschulen	18.0
Stasiuk	7.0
Muller	6.0
Hawks	5.0
Domainnamens	12.0
Zollkodex	9.0
Wirtschaftsbeteiligten	22.0
Diakoniestationen	17.0
Beteiligungsmöglichkeiten	25.0
Friedensgebeten	15.0
Tiefpunkte	10.0
Migrantengruppen	16.0
Flüchtlingslagers	17.0
Benachteiligtenförderung	24.0
Aufenthaltsgesetzes	19.0
Gemeindelebens	14.0
Loks	4.0
Kupplungen	10.0
Bw	2.0
ÖBB	3.0
Adressierung	12.0
Leiterplatten	13.0
Mitentscheidungsverfahren	25.0
Finanzquellen	13.0
Stops	5.0
Citigroup	9.0
FSA	3.0
due	3.0
Singularitäten	14.0
Milliardenbeträge	17.0
Kompensationszahlungen	22.0
AnhängerInnen	13.0
Hitparaden	10.0
Zermatt	7.0
Uebereinstimmung	16.0
Dachflächen	11.0
Strombedarfs	12.0
Stromversorgern	15.0
Zweifamilienhäuser	18.0
Wärmeverluste	13.0
Steinkohlesubventionen	22.0
Erekat	6.0
Enneagramms	11.0
Maedchen	8.0
Scouts	6.0
Gesundheitsstatus	17.0
Kirchtürme	10.0
Pfisterer	9.0
Glienicker	10.0
Gleitzone	9.0
Animals	7.0
Atkins	6.0
Marketingstrategen	18.0
Raubüberfalls	13.0
Frosches	8.0
Slide	5.0
Gefahrensituationen	19.0
Lichtspiele	11.0
Morgans	7.0
Sektenmitglieder	16.0
PRAXIS	6.0
Dalton	6.0
Spence	6.0
Tanners	7.0
Ansich	6.0
Spanner	7.0
Writers	7.0
Blücher	7.0
Belagerungen	12.0
Siedlungsgebietes	17.0
Produktionszweige	17.0
Fleißigen	9.0
Haage	5.0
Aufstellungsarbeit	18.0
Projektumsetzung	16.0
Freimaurern	11.0
Didaktiken	10.0
Holzkamp	8.0
Kundengewinnung	15.0
Erreichens	10.0
Staatsgebietes	14.0
Voldemorts	10.0
Mikrosysteme	12.0
Millionärs	10.0
Regierungskoalitionen	21.0
Lebensmittelskandale	20.0
Wafer	5.0
Thatsachen	10.0
Tiermodellen	12.0
Farbschichten	13.0
Überraschungscoup	17.0
Doppelbindungen	15.0
Kohlenstoffatomen	17.0
Sherpas	7.0
Gomera	6.0
Vorderräder	11.0
Kiruna	6.0
Quälgeister	11.0
Vergnügungsstätten	18.0
Umsatzsteuerrecht	17.0
ZIV	3.0
Baumärkten	10.0
Testkandidaten	14.0
Kaiserwürde	11.0
Hinzunahme	10.0
Aventuriens	11.0
Deaktivierung	13.0
Aventurien	10.0
Wallner	7.0
Prismen	7.0
Übersetzens	11.0
Erstligist	10.0
Beuckert	8.0
Einzelbetten	12.0
Schmankerln	11.0
GHz	3.0
Chuzpe	6.0
Antipathien	11.0
FernUniversität	15.0
Holzarten	9.0
Altertümer	10.0
Nazionale	9.0
Meretz	6.0
ISK	3.0
Internetsurfer	14.0
Weltkulturerbes	15.0
Neuanfangs	10.0
Tennisplätze	12.0
Rechtsverletzungen	18.0
Finanzbedarfs	13.0
Beschwerdeverfahrens	20.0
Referenzmodell	14.0
Mappen	6.0
Exporteuren	11.0
Shuttlebus	10.0
Nama	4.0
Sharm	5.0
Pyros	5.0
Sanofi	6.0
FEUERWERK	9.0
Lehrbuchs	9.0
Fastenmonats	12.0
Businessplan	12.0
Ingenieurinnen	14.0
Hochschulpartnerschaften	24.0
Oberstufenzentren	17.0
Unternehmensgründungen	22.0
Kraftstoffs	11.0
Geschäftszahlen	15.0
Johanneums	10.0
Sonderpreisen	13.0
Ahrweiler	9.0
Naturparke	10.0
Medieninformatik	16.0
Studienaufenthaltes	19.0
Fernstudien	11.0
Fernstudiengang	15.0
Messgenauigkeit	15.0
Floristik	9.0
background	10.0
Möser	5.0
Haiarten	8.0
Trondheim	9.0
Filmpreises	11.0
Koproduktionen	14.0
Workout	7.0
Dreyfus	7.0
Ripper	6.0
SIN	3.0
Sneak	5.0
Überwachungssysteme	19.0
Direktmandaten	14.0
Wortlautes	10.0
Schuldnern	10.0
Aktienanleihen	14.0
Aktienkapitals	14.0
Beitragsleistungen	18.0
Urbanistik	10.0
Außenaufnahmen	14.0
Sicherheitshinweise	19.0
Internetauktionen	17.0
Abwehrstoffe	12.0
Marans	6.0
Indizwirkung	12.0
Regionalflughäfen	17.0
Wickede	7.0
Flugbetriebs	12.0
Verursachern	12.0
Holzinger	9.0
Bürgerbegehrens	15.0
Laqueur	7.0
Koreakrieges	12.0
Verkehrsanlagen	15.0
Maschinenelemente	17.0
Voltigieren	11.0
Prüfungssituationen	19.0
Rohölpreise	11.0
Verursacherprinzips	19.0
Durchfahrten	12.0
Rentenversicherungsbeiträge	27.0
Dall	4.0
Granger	7.0
Mills	5.0
Waisenkindern	13.0
Stabilitätspakts	16.0
Kärcher	7.0
Stadtparlaments	15.0
Paradoxa	8.0
Schrägen	8.0
Weltfremdheit	13.0
Wohnbauflächen	14.0
Flächennutzungsplänen	21.0
Vermarktungsstrategien	22.0
Gewinninteressen	16.0
Gesamten	8.0
fc	2.0
Objektiven	10.0
Brückenbauwerke	15.0
Bausünden	9.0
Gillespie	9.0
Bauarten	8.0
Masterplans	11.0
Bundesverwaltungsamtes	22.0
FGM	3.0
Lippstadt	9.0
Akkomodation	12.0
Alleinstehenden	15.0
Arbeitsangebote	15.0
regionen	8.0
CASTOR	6.0
Klassentheorie	14.0
Rundbriefen	11.0
Wiedererhebung	14.0
Fahrgastes	10.0
Edelweißpiraten	15.0
Güterzügen	10.0
Sunshine	8.0
Testung	7.0
Eisstadion	10.0
Vereinskameraden	16.0
Knights	7.0
Polinnen	8.0
FVB	3.0
Klinkhammer	11.0
Kanistern	9.0
Trinkflaschen	13.0
Weilburg	8.0
Ethics	6.0
WISSEN	6.0
Zulieferfirmen	14.0
Regio	5.0
Littenweiler	12.0
Uneinigkeiten	13.0
Kirchzartener	13.0
Wandverkleidungen	17.0
gehts	5.0
Softwarepatente	15.0
Aushandlungsprozess	19.0
Zündel	6.0
Glöde	5.0
TUB	3.0
AH	2.0
Rüstungskonzerne	16.0
Ausrichtungen	13.0
Krankenakten	12.0
Alltagsgegenstände	18.0
UUP	3.0
Nachtzuschläge	14.0
Auktionsende	12.0
Bildvorlagen	12.0
Zugangsweisen	13.0
Rückverfolgbarkeit	18.0
Turnaround	10.0
Seewege	7.0
Westtimor	9.0
Bombenanschlägen	16.0
Molukken	8.0
Korans	6.0
Bankgeschäften	14.0
APP	3.0
Sekundärquellen	15.0
Verschwörern	12.0
Einzelhandelsgeschäfte	22.0
Fensterflächen	14.0
Ergotherapeutin	15.0
Reds	4.0
Frauenministerium	17.0
Touristenattraktionen	21.0
Balls	5.0
Kommunikationsdiensten	22.0
Brennende	9.0
Arthrosen	9.0
Actions	7.0
Deckenpfronn	12.0
Acrylfarben	11.0
Nebringen	9.0
Öschelbronn	11.0
Östringen	9.0
Jettingen	9.0
Spielleiters	12.0
Vereinsmannschaften	19.0
Pfingstrosen	12.0
Fuchsien	8.0
Wizard	6.0
Lucifer	7.0
Katasteramt	11.0
Buchloer	8.0
Gardisten	9.0
Gauss	5.0
Erziehungszielen	16.0
Auslober	8.0
Proporz	7.0
Chambers	8.0
Heilpädagogen	13.0
Poincaré	8.0
Exemplars	9.0
Homeland	8.0
Offizium	8.0
Abendshows	10.0
Sangria	7.0
Beachvolleyball	15.0
urlaub	6.0
Geesthacht	10.0
GKSS	4.0
Abschiebelager	14.0
Deregulierungen	15.0
Sicherheitsapparate	19.0
Baulücken	9.0
Spielplatzes	12.0
Weihnachtslicht	15.0
Rodent	6.0
Urlaubsorten	12.0
Kanalinseln	11.0
Koeln	5.0
Kodierungen	11.0
Examensarbeiten	15.0
Datierungen	11.0
Forensik	8.0
Eichner	7.0
Reichstagswahlen	16.0
Thronfolgers	12.0
Rothfels	8.0
Abstützung	10.0
Erzählform	10.0
Natursteine	11.0
Inhaltsverzeichnisses	21.0
Zielkonflikten	14.0
Ablaufleistung	14.0
View	4.0
Rather	6.0
Tracker	7.0
Krisenmanagements	17.0
Zulieferungen	13.0
Vergabepraxis	13.0
Nibelungen	10.0
Markttagen	10.0
Vögte	5.0
Residenzen	10.0
Wohnungsmieten	14.0
Stoßzeiten	10.0
Gestalttherapeuten	18.0
Baltzer	7.0
Flusser	7.0
Tonfilms	8.0
Disparität	10.0
Arbeitervierteln	16.0
Modellierungen	14.0
Uneinheitlichkeit	17.0
Hybridität	10.0
Koschorke	9.0
Umschlags	9.0
Intertextualität	16.0
Döblins	7.0
Kartause	8.0
Lebensmittelpreise	18.0
Autographen	11.0
Gedächtnisse	12.0
Dentin	6.0
Feuchtbiotope	13.0
Cobb	4.0
Korsetts	8.0
Zellwände	9.0
Kneipp	6.0
Weidinger	9.0
Muttermale	10.0
Dermatitis	10.0
Behandlungsleitlinien	21.0
Stressmanagement	16.0
Selbstmarketing	15.0
Vorklasse	9.0
Freilegung	10.0
Stadtbibliotheken	17.0
Flächentarifverträge	20.0
Unterrichtsverfahren	20.0
Reformprojekten	15.0
Teilzeitkräfte	14.0
Zeitwerte	9.0
Klassenfrequenzen	17.0
Zeitaufwandes	13.0
Kompetenzerwerb	15.0
Privatisierungspläne	20.0
Sprachtests	11.0
Mehrfachnennungen	17.0
Schulträgers	12.0
Eingangsklassen	15.0
Schulabschlüssen	16.0
Ausbildungsvertrages	20.0
Grundschullehrerinnen	21.0
PAD	3.0
Projektmitteln	14.0
Einstellungspraxis	18.0
Ausgründungen	13.0
Fachpublikationen	17.0
Risikokommunikation	19.0
IMT	3.0
Siedlungsgebiete	16.0
Zellstrukturen	14.0
Kurdisch	8.0
Fernsehinterviews	17.0
UNMIK	5.0
Zuständigkeitsbereichen	23.0
Enercon	7.0
Bieber	6.0
Abstimmungsprobleme	19.0
Fortbildungsbedarf	18.0
Mitbestimmungsrechten	21.0
Stadtverbandes	14.0
Schultheiß	10.0
Geschlechterverhältnisses	25.0
Mises	5.0
Krehl	5.0
Eat	3.0
Pfingsttag	10.0
Getauften	9.0
Gotteskindschaft	16.0
EBITDA	6.0
Einpassung	10.0
Leitungsfunktionen	18.0
Fairplay	8.0
Ausstellungstafeln	18.0
Stahlkonstruktionen	19.0
Mobilfunknetzes	15.0
Schilddrüsenhormonen	20.0
Ismaninger	10.0
Gastländer	10.0
Lizenzrechte	12.0
Maimon	6.0
Minbar	6.0
Sinclairs	9.0
CEA	3.0
Fable	5.0
Halbleitern	11.0
Bestandskunden	14.0
Morrowind	9.0
Nachrichtenmagazins	19.0
Medieval	8.0
drögen	6.0
Quelltexte	10.0
Klagerücknahme	14.0
Doctor	6.0
PAL	3.0
Biophotonen	11.0
Sarge	5.0
Brabant	7.0
Meßgeräte	9.0
Abrechnungsunterlagen	21.0
Sachbüchern	11.0
Mineralölkonzerne	17.0
Davenport	9.0
Autostunden	11.0
Repsol	6.0
BWE	3.0
Umweltprogramms	15.0
KEINER	6.0
Tonnagesteuer	13.0
Politikansätze	14.0
BerlinerInnen	13.0
Schulreformen	13.0
Pf	2.0
Wohlfahrtsverbänden	19.0
BewerberInnen	13.0
Geldvermögens	13.0
Bildungsausgaben	16.0
Altersvorsorgeaufwendungen	26.0
Keepers	7.0
Meisterzwang	12.0
Fernschuss	10.0
Dachbegrünung	13.0
LIGA	4.0
Gerichtsprozess	15.0
Rückzuges	9.0
Ordnungsbehörden	16.0
Wimpfen	7.0
Bergspitzen	11.0
WESTERWELLE	11.0
Textverstehen	13.0
Impfschäden	11.0
Ideenmanagement	15.0
Lagerplätze	11.0
Obstwiesen	10.0
Gasthöfen	9.0
Menschenrechtlern	17.0
Iranern	7.0
Lüftungsanlagen	15.0
Steinheimer	11.0
Geschichtsvereins	17.0
Gewährleistungsrecht	20.0
GAD	3.0
Spamfilter	10.0
Sparanteil	10.0
Cannabislegalisierung	21.0
Lupfer	6.0
ct	2.0
Cherundolo	10.0
Wack	4.0
Testspielen	11.0
Hattrick	8.0
Zerstrittenheit	15.0
Niederschriften	15.0
Befristungsgesetz	17.0
Herrenhäusern	13.0
Kensington	10.0
Karosserien	11.0
Fangarme	8.0
Vielzeller	10.0
Funktionsträgern	16.0
Informationswissenschaft	24.0
Netiquette	10.0
Corts	5.0
Robocop	7.0
Verteidigungsmöglichkeiten	26.0
Ruhezonen	9.0
Wertmaßstäben	13.0
Bezifferung	11.0
Aprils	6.0
Auffanglagern	13.0
Produktlebenszyklus	19.0
Twingo	6.0
Hollywoodfilmen	15.0
Wasserkraftwerken	17.0
Selbstbildung	13.0
raison	6.0
ÖV	2.0
Agrippina	9.0
Anrechnungsverfahren	20.0
Werbeaktionen	13.0
Berghänge	9.0
KonTraG	7.0
Schwagers	9.0
Beschießung	11.0
Reetz	5.0
Geldanlagen	11.0
Klerikern	9.0
Attika	6.0
Serial	6.0
Zeitdilatation	14.0
Lichtsignale	12.0
pater	5.0
Kerngebieten	12.0
NutzerInnen	11.0
Schlichtungsstellen	19.0
Committees	10.0
Betriebsgrößen	14.0
Grundentscheidungen	19.0
Zellmembranen	13.0
Eheschließungen	15.0
Zwischenzeiten	14.0
Reliabilität	12.0
OHL	3.0
Salamis	7.0
Hochzeitsvorbereitungen	23.0
Makedonen	9.0
Wahrnehmens	11.0
Horrormeldungen	15.0
Linienbusse	11.0
Flächennutzungspläne	20.0
Honoré	6.0
Dozentur	8.0
Arbor	5.0
terms	5.0
Importpreise	12.0
Modeerscheinungen	17.0
Kurbeln	7.0
Zitates	7.0
Globalisierungsprozess	22.0
Outlet	6.0
Sterbender	10.0
Diagnosis	9.0
Related	7.0
Abschlussprüfer	15.0
Persepolis	10.0
Kempner	7.0
Halls	5.0
Schörner	8.0
Grundbedeutung	14.0
Raspe	5.0
Selbstwirksamkeit	17.0
Unternehmenskrisen	18.0
Gesundheitsproblemen	20.0
drittel	7.0
Holzkreuze	10.0
Friedenstruppen	15.0
Durkheims	9.0
Binnengewässern	15.0
Verlaufsformen	14.0
Tierschutzvereine	17.0
Kumpanen	8.0
Adressbücher	12.0
Basiskenntnisse	15.0
Verbundsystems	14.0
Diabeteszentrum	15.0
Pflegedokumentation	19.0
Laatzen	7.0
Rednerinnen	11.0
Graffitis	9.0
Gutachterausschusses	20.0
Gospa	5.0
Garabandal	10.0
Fastens	7.0
Weissbrodt	10.0
Froese	6.0
Dienstleistungserbringer	24.0
Diebold	7.0
Koalitionstruppen	17.0
Zugangsbeschränkungen	21.0
Bedienungsanleitungen	21.0
Messgeräten	11.0
Lieferzeiten	12.0
Einkommensteuern	16.0
Schreibwaren	12.0
hiemit	6.0
Wertesystems	12.0
Innings	7.0
Gruppenreisen	13.0
Draisine	8.0
Cacau	5.0
Prestel	7.0
Mangelsdorff	12.0
Yamamoto	8.0
Demenzkranken	13.0
Niebuhr	7.0
Eigensinns	10.0
Ticketing	9.0
Zicken	6.0
Hauptpflicht	12.0
Gewährleistungsrechte	21.0
Datenpakete	11.0
Zielrechner	11.0
Klassenreisen	13.0
Koordinatensysteme	18.0
Feuerwehrleuten	15.0
Vielem	6.0
Kästners	8.0
Reiterinnen	11.0
Wilhelmsburg	12.0
Gessler	7.0
Athos	5.0
Porthos	7.0
HLZ	3.0
Nagelpilz	9.0
Joplin	6.0
Barfußgehen	11.0
Trägerinnen	11.0
Holzschutzmitteln	17.0
Hohenlohekreis	14.0
Thermen	7.0
Lachsen	7.0
Waldenburg	10.0
Rebel	5.0
GREEN	5.0
Dellen	6.0
Knoch	5.0
Hyatt	5.0
Sick	4.0
Forschungszwecke	16.0
Vermittlungsagenturen	21.0
Allensbach	10.0
Rödel	5.0
KIS	3.0
uhr	3.0
Ettersberg	10.0
Hochschulzusammenarbeit	23.0
HSP	3.0
Niles	5.0
Krankheitsgefühl	16.0
Tatsachenfeststellungen	23.0
Tatopfers	9.0
Eingehens	9.0
Ermittlungsakten	16.0
Kraftfahrzeuges	15.0
Tathandlungen	13.0
Durchsuchungsanordnung	22.0
Vertragsunterlagen	18.0
Innovationsmanagement	21.0
Baunatal	8.0
Geil	4.0
Baumgärtel	10.0
Krankheitsentstehung	20.0
Agrarsektors	12.0
Fachwissenschaftlern	20.0
Kalendermonate	14.0
Bewustsein	10.0
Bruteier	8.0
Pflanzenstoffe	14.0
Hochaltars	10.0
Berufsbeamtentums	17.0
Rechtspflichten	15.0
Winkels	7.0
Tätigkeitsmerkmalen	19.0
bereich	7.0
Manifeste	9.0
Prüfsteine	10.0
Energieniveaus	14.0
Wasserverbrauchs	16.0
Schaul	6.0
Sprengstoffen	13.0
Initialisierung	15.0
Virgen	6.0
Kulturinstitute	15.0
Mittlerorganisationen	21.0
Obliegenheitsverletzung	23.0
Planerinnen	11.0
Softwarelizenzen	16.0
IFSH	4.0
Strafandrohungen	16.0
Bewerberstädte	14.0
