word	raw_word_frequency_sdewac	log10_word_frequency_sdewac	raw_lemma_frequency_sdewac	log10_lemma_frequency_sdewac
Dia	693	2.8407332346118066	2480	3.3944516808262164	
Retrospektive	1273	3.1048284036536553	1304	3.1152775913959014	
Anschreiben	2108	3.323870606540509	2230	3.3483048630481607	
Double	1106	3.0437551269686796	1116	3.04766419460156	
Trainingslager	1957	3.2915908256580013	2269	3.355834495884936	
Polizeibehörde	763	2.8825245379548807	1923	3.28397928423848	
Wasserwerk	858	2.9334872878487053	2134	3.329194415088451	
Selen	1063	3.0265332645232967	1192	3.076276255404218	
Personennahverkehr	1451	3.161667412437736	2111	3.3244882333076564	
Lärmbelastung	867	2.9380190974762104	1128	3.0523090996473234	
Wahlbezirk	477	2.678518379040114	1335	3.125481265700594	
Sonnenschutz	1050	3.0211892990699383	1098	3.040602340114073	
Produktionsfirma	1041	3.017450729510536	1449	3.1610683854711747	
Q	2675	3.427323786357247	2679	3.427972713608209	
Comedy	1619	3.2092468487533736	1619	3.2092468487533736	
Konferenzraum	650	2.8129133566428557	1016	3.0068937079479006	
Hauptschüler	932	2.9694159123539814	1215	3.084576277934331	
Neuverschuldung	2128	3.327971623623011	2152	3.3328422669943514	
Aufwärtstrend	1213	3.083860800866573	1354	3.1316186643491255	
Zentralrat	1645	3.216165902285993	3276	3.5153438930883807	
AT	1790	3.2528530309798933	1790	3.2528530309798933	
Verwaltungsaufwand	2044	3.3104808914626753	2333	3.3679147387937527	
Kuratorium	3360	3.526339277389844	5259	3.7209031708134575	
Pflegedienst	1070	3.0293837776852097	2744	3.438384107034714	
Hörgeschädigte	837	2.92272545799326	1074	3.0310042813635367	
Sims	1127	3.0519239160461065	1294	3.111934276332682	
Juror	150	2.1760912590556813	1229	3.0895518828864543	
Meridian	790	2.8976270912904414	1339	3.126780577012009	
Förderbedarf	1527	3.1838390370564214	1529	3.1844074854123203	
Unternehmensgruppe	1417	3.1513698502474603	1599	3.2038484637462346	
Reiseveranstalter	4496	3.652826302561005	5793	3.762903528499057	
Lohnnebenkosten	3509	3.5451833682154064	3510	3.5453071164658243	
Grafiker	1125	3.0511525224473814	1352	3.130976691605617	
Flohmarkt	1344	3.1283992687178066	1914	3.281941933440825	
Regierungsrat	805	2.9057958803678687	1117	3.0480531731156093	
Transferleistung	165	2.2174839442139063	1122	3.0499928569201424	
Jährig	10	1.0	1015	3.0064660422492318	
Bundespolitik	1154	3.0622058088197126	1156	3.0629578340845103	
Zeltplatz	1051	3.021602716028242	1307	3.116275587580544	
Erfolgsgeschichte	2347	3.3705130895985924	2660	3.424881636631067	
Zahnersatz	2577	3.4111144185509046	2869	3.4577305482459986	
Schlegel	1827	3.2617385473525378	2167	3.335858911319818	
Betreuerin	1239	3.0930713063760633	2141	3.3306166672944384	
Tab	1660	3.220108088040055	1997	3.3003780648707024	
Sendemast	540	2.7323937598229686	1391	3.1433271299920467	
Aloe	1056	3.0236639181977933	1057	3.024074987307426	
Leiste	1424	3.1535099893008374	1411	3.149527013754348	
Gerichtsvollzieher	1326	3.1225435240687545	1528	3.184123354239671	
Pflüger	1221	3.0867156639448825	1245	3.095169351431755	
Abwahl	1088	3.036628895362161	1096	3.0398105541483504	
Polizeiinspektion	2137	3.3298045221640695	2273	3.356599435724971	
Fraktionschef	1318	3.119915410257991	1505	3.1775364999298623	
Steuerschuld	1166	3.0666985504229953	1700	3.230448921378274	
Entwaffnung	1705	3.2317243833285167	1718	3.2350231594952237	
Energiekonzern	344	2.53655844257153	1009	3.0038911662369108	
Kästner	1454	3.162564406523019	1962	3.29269900304393	
Vermögenssteuer	1029	3.012415374762433	1100	3.041392685158225	
Arabisch	1596	3.2030328870147105	1574	3.1970047280230456	
Finanzsystem	905	2.9566485792052033	1885	3.2753113545418118	
Iraker	5089	3.7066324508732946	6327	3.801197834459149	
Umfrageergebnis	157	2.1958996524092336	1202	3.079904467666721	
Saudi	1286	3.109240968588203	2168	3.336059277866349	
Weltsicherheitsrat	797	2.9014583213961123	1118	3.0484418035504044	
Westbank	3180	3.5024271199844326	3197	3.504742636271688	
Datenbasis	1388	3.142389466118836	1396	3.144885418287142	
Osteoporose	2826	3.45117215751254	2830	3.45178643552429	
Steuermittel	311	2.4927603890268375	1261	3.1007150865730817	
Gastland	946	2.975891136401793	1780	3.250420002308894	
Fachgeschäft	444	2.6473829701146196	1071	3.029789470831856	
Superman	1695	3.229169702539101	1721	3.2357808703275603	
Antragsformular	887	2.9479236198317262	1747	3.2422929049829308	
Berufsfachschule	1062	3.0261245167454502	1625	3.210853365314893	
Elternbeirat	827	2.9175055095525466	1400	3.146128035678238	
Schulaufsicht	1493	3.1740598077250253	1495	3.1746411926604483	
Semesterwochenstunde	63	1.7993405494535817	1532	3.1852587652965854	
Samenzelle	488	2.6884198220027105	1089	3.037027879755775	
Eisprung	884	2.946452265013073	1024	3.010299956639812	
Schulpolitik	1053	3.0224283711854865	1053	3.0224283711854865	
Blickrichtung	931	2.9689496809813427	1096	3.0398105541483504	
Handlungsoption	100	2.0	1027	3.0115704435972783	
Darlehensnehmer	824	2.9159272116971158	1057	3.024074987307426	
Verwaltungskosten	1953	3.2907022432878543	1954	3.2909245593827543	
Strompreis	428	2.6314437690131722	1419	3.151982395457474	
Lehrerstelle	130	2.113943352306837	1046	3.0195316845312554	
Strommarkt	651	2.813580988568192	1032	3.0136796972911926	
Anhebung	4410	3.6444385894678386	4543	3.657342736814626	
Wohlfahrtspflege	2090	3.3201462861110542	2090	3.3201462861110542	
Tagespflege	1529	3.1844074854123203	1533	3.1855421548543754	
Bildungsauftrag	1304	3.1152775913959014	1650	3.2174839442139063	
Elternarbeit	1515	3.180412632838324	1520	3.1818435879447726	
Abwehrspieler	1246	3.095518042323151	1385	3.1414497734004674	
Auswärtsspiel	1095	3.0394141191761372	1788	3.2523675144598987	
Page	2435	3.386498965550653	3022	3.4802944600030066	
Strafraum	2384	3.377306251068199	2576	3.4109458586877746	
Elfmeter	2019	3.305136318943639	2104	3.3230457354817013	
Torhüter	3000	3.4771212547196626	3316	3.520614521878236	
Keeper	1921	3.2835273648616936	2233	3.348888723071438	
Leistungsträger	2540	3.404833716619938	3140	3.496929648073215	
Mittelfeldspieler	1330	3.123851640967086	1428	3.1547282074401557	
Gesundheitsbereich	1092	3.0382226383687185	1093	3.038620161949703	
Bürgergesellschaft	1871	3.27207378750001	1871	3.27207378750001	
Handlungsfeld	1113	3.0464951643347082	4298	3.6332664111554247	
Landesplanung	1407	3.1482940974347455	1414	3.150449409460881	
Landesgartenschau	1284	3.1085650237328344	1419	3.151982395457474	
Orientierungsstufe	900	2.9542425094393248	1034	3.0145205387579237	
Geldleistung	370	2.568201724066995	1290	3.110589710299249	
Frauenanteil	1948	3.2895889525425965	2316	3.3647385550553985	
Inflationsrate	1847	3.2664668954402414	2323	3.3660492098002357	
Sozialversicherungsbeitrag	49	1.6901960800285136	1908	3.2805783703680764	
Verbraucherschützer	974	2.9885589568786157	1175	3.070037866607755	
Braunschweiger	1759	3.245265839457461	1800	3.255272505103306	
Verkehrspolitik	1953	3.2907022432878543	1955	3.2911467617318855	
Harm	265	2.423245873936808	1461	3.1646502159342966	
Verschränkung	948	2.9768083373380665	1089	3.037027879755775	
Lagebericht	730	2.863322860120456	1150	3.060697840353612	
Sudetendeutsche	362	2.558708570533166	1407	3.1482940974347455	
Versandkosten	3251	3.5120169694961265	3257	3.512817758564873	
Jugendstil	878	2.9434945159061026	1220	3.0863598306747484	
Nachwuchswissenschaftler	1424	3.1535099893008374	1893	3.277150613963797	
Entstehungsgeschichte	3360	3.526339277389844	3403	3.5318619490958096	
Beitrittskandidat	127	2.103803720955957	1531	3.1849751906982613	
Sendeanlage	586	2.767897616018091	1711	3.2332500095411003	
Wahlvorstand	1297	3.11293997608408	2129	3.3281756614383227	
Wahllokal	711	2.851869600729766	1886	3.2755416884013098	
Austragungsort	1091	3.037824750588342	1364	3.13481437032046	
Feuerwerkskörper	766	2.884228769632604	1074	3.0310042813635367	
Wohneigentum	1373	3.137670537236755	1586	3.200303182981585	
Altersvorsorge	6830	3.8344207036815328	6871	3.8370199485409087	
Fahndung	1574	3.1970047280230456	1671	3.2229764498933915	
Betriebsinhaber	840	2.9242792860618816	1148	3.059941888061955	
Freibetrag	2548	3.406199423663313	4937	3.6934631272195313	
Bundesaußenminister	1383	3.1408221801093106	1477	3.1693804953119495	
Tagesmutter	1288	3.1099158630237933	2320	3.3654879848909	
Eigenanteil	1113	3.0464951643347082	1426	3.154119525515847	
Schuldienst	1430	3.155336037465062	1459	3.1640552918934515	
Gebärdensprache	2941	3.468495024507069	2948	3.469527479187014	
Steuersatz	2661	3.425044874551389	5098	3.7073998311332486	
Pachtvertrag	892	2.950364854376123	1983	3.2973227142053028	
Modernisierungsprozeß	143	2.155336037465062	1005	3.002166061756508	
Kulturtechnik	493	2.69284691927723	1083	3.0346284566253203	
Altersstruktur	1289	3.110252917353403	1363	3.1344958558346736	
Familienpolitik	3139	3.4967913157000425	3143	3.49734438101758	
Kinderlosigkeit	1132	3.0538464268522527	1134	3.0546130545568877	
Wahlbeteiligung	3914	3.5926208213219826	4062	3.608739919068788	
Wohnungsmarkt	1302	3.114610984232173	1785	3.251638220448212	
Liebeserklärung	907	2.957607287060095	1054	3.022840610876528	
Wuppertaler	2751	3.4394905903896835	2799	3.4470028984661623	
Label	4689	3.6710802327388494	6498	3.812779707008964	
Wahlprogramm	1997	3.3003780648707024	2780	3.444044795918076	
Schloßplatz	373	2.571708831808688	1230	3.089905111439398	
Stadtmuseum	1152	3.061452479087193	1407	3.1482940974347455	
Theatergruppe	1138	3.0561422620590526	1628	3.2116544005531824	
Stadtbibliothek	2449	3.388988785124714	2820	3.450249108319361	
Medienarbeit	1091	3.037824750588342	1091	3.037824750588342	
Stolperstein	399	2.6009728956867484	1229	3.0895518828864543	
Tandem	843	2.9258275746247424	1158	3.0637085593914173	
Fahnder	995	2.9978230807457256	1157	3.0633333589517497	
Freikirche	370	2.568201724066995	1310	3.1172712956557644	
Schaft	817	2.9122220565324155	1114	3.04688519083771	
Handelsunternehmen	1063	3.0265332645232967	1134	3.0546130545568877	
Stiftungsrat	814	2.910624404889201	1251	3.09725730969342	
Arbeitsschritt	639	2.8055008581584002	2624	3.4189638307036225	
Haushaltshilfe	834	2.921166050637739	1190	3.0755469613925306	
Wirtschaftsfaktor	1442	3.15896526038341	1598	3.2035767749779724	
Rampenlicht	1826	3.2615007731982804	1847	3.2664668954402414	
Gemeinschaftsprojekt	1044	3.0187004986662433	1383	3.1408221801093106	
Wasserqualität	1827	3.2617385473525378	1830	3.2624510897304293	
Oberfinanzdirektion	986	2.9938769149412114	1141	3.0572856444182146	
Schauspielerei	1053	3.0224283711854865	1053	3.0224283711854865	
Wassertemperatur	940	2.9731278535996988	1344	3.1283992687178066	
Landessynode	981	2.9916690073799486	1029	3.012415374762433	
Schulbehörde	886	2.9474337218870508	1216	3.0849335749367164	
Grundlegung	1366	3.1354506993455136	1366	3.1354506993455136	
Sabbat	1699	3.230193378869046	1871	3.27207378750001	
Eigenbetrieb	657	2.8175653695597807	1532	3.1852587652965854	
Lichtbild	1004	3.0017337128090005	1814	3.2586372827240764	
Sozialverband	758	2.8796692056320534	1679	3.225050696138049	
Pflegende	714	2.8536982117761744	1623	3.210318519826232	
Pflegebedürftigkeit	1622	3.2100508498751372	1622	3.2100508498751372	
Arbeitsverwaltung	1656	3.219060332448861	1732	3.238547887681328	
Außenstelle	2125	3.3273589343863303	3171	3.501196242027089	
Berufsberatung	1094	3.039017321997412	1095	3.0394141191761372	
Berufsorientierung	1705	3.2317243833285167	1708	3.232487866352986	
Geschichtsunterricht	1629	3.2119210843085093	1926	3.2846562827885157	
Schulform	1532	3.1852587652965854	4450	3.6483600109809315	
Popkultur	1009	3.0038911662369108	1014	3.0060379549973173	
Pflegegeld	1025	3.010723865391773	1263	3.101403350555331	
Leerstand	778	2.890979596989689	1376	3.1386184338994925	
Handlungskonzept	518	2.714329759745233	1324	3.1218879851036814	
Senatsbeschluß	662	2.8208579894397	1522	3.182414652434554	
Eingliederungshilfe	1409	3.1489109931093564	1640	3.214843848047698	
Erzählerin	1055	3.0232524596337114	1117	3.0480531731156093	
Spielspaß	1164	3.06595298031387	1407	3.1482940974347455	
Swing	1189	3.0751818546186915	1234	3.091315159697223	
Cluster	1507	3.178113252314632	1862	3.269979676645324	
Instandsetzung	2319	3.3653007486379876	2493	3.3967222785037734	
Bildungschance	43	1.6334684555795866	1574	3.1970047280230456	
Speichermedium	430	2.6334684555795866	1073	3.030599721965951	
Portfolio	1925	3.2844307338445193	2667	3.4260230156898763	
Markenname	341	2.5327543789924976	1434	3.1565491513317814	
Friedensprozeß	808	2.9074113607745864	4692	3.671358003443492	
Haushaltskonsolidierung	1398	3.1455071714096627	1399	3.1458177144918276	
Krisenprävention	1190	3.0755469613925306	1190	3.0755469613925306	
Wissenschaftsminister	1979	3.2964457942063965	2102	3.3226327116922234	
Nahostkonflikt	994	2.997386384397313	1405	3.1476763242410986	
Westseite	1222	3.0870712059065353	1222	3.0870712059065353	
Arbeitspartei	1179	3.071513805095089	1179	3.071513805095089	
Kurswechsel	1558	3.1925674533365456	1640	3.214843848047698	
Ausfertigung	1979	3.2964457942063965	2293	3.3604040547299387	
Namensgeber	966	2.9849771264154934	1099	3.0409976924234905	
Förderpreis	1606	3.205745540942662	2187	3.339848783037637	
Spielleiter	2050	3.311753861055754	2301	3.3619166186686433	
Holzschnitt	576	2.7604224834232123	1439	3.158060793936605	
Letztere	5314	3.725421550074259	7787	3.891370174696148	
Spieldauer	1176	3.0704073217401198	1177	3.0707764628434346	
Wohngeld	1731	3.238297067875394	1908	3.2805783703680764	
Ravensburger	1089	3.037027879755775	1107	3.044147620878723	
Yard	864	2.936513742478893	1243	3.094471128641645	
Spielende	1117	3.0480531731156093	1160	3.0644579892269186	
Ausprobieren	1796	3.2543063323312857	1888	3.27600198996205	
Session	1268	3.1031192535457137	1371	3.1370374547895126	
Radsport	856	2.9324737646771535	1007	3.003029470553618	
Cash	1439	3.158060793936605	1537	3.1866738674997452	
Saga	985	2.9934362304976116	1361	3.133858125203335	
Textur	876	2.9425041061680806	1940	3.287801729930226	
Superheld	327	2.514547752660286	1215	3.084576277934331	
Gedenkfeier	823	2.91539983521227	1200	3.0791812460476247	
Fries	1208	3.082066934285113	1290	3.110589710299249	
Lebensmittelsicherheit	1150	3.060697840353612	1152	3.061452479087193	
Berichtsjahr	1972	3.2949069106051923	2641	3.4217684012069243	
Darstellerin	803	2.904715545278681	1196	3.077731179652392	
Präferenz	954	2.979548374704095	2936	3.467756051244033	
Bundestrainer	2224	3.34713478291002	2389	3.378216149749878	
Fünfte	1339	3.126780577012009	1323	3.121559844187501	
Leverkusener	1494	3.17435059747938	1572	3.196452541703389	
Chemnitzer	2968	3.4724638966069894	2989	3.4755259150392805	
Torjäger	949	2.977266212427293	1009	3.0038911662369108	
Joker	1382	3.1405080430381798	1569	3.1956229435869368	
Talfahrt	1151	3.0610753236297916	1213	3.083860800866573	
Vizemeister	1001	3.000434077479319	1047	3.0199466816788423	
Bestzeit	1141	3.0572856444182146	1486	3.1720188094245567	
Testphase	1196	3.077731179652392	1198	3.0784568180532927	
Rückspiel	1149	3.060320028688285	1248	3.0962145853464054	
Aufstockung	2377	3.3760291817281805	2484	3.3951515915045425	
Einsatzstelle	503	2.7015679850559273	1030	3.012837224705172	
Unterrichtseinheit	2101	3.3224260524059526	3284	3.516403148447403	
Informationsstelle	1020	3.0086001717619175	1211	3.0831441431430524	
Haushaltsmittel	1942	3.288249225571986	2580	3.41161970596323	
Starter	1147	3.0595634179012676	1501	3.1763806922432702	
Ausrichter	932	2.9694159123539814	1037	3.015778756389041	
Jahreshauptversammlung	1364	3.13481437032046	1409	3.1489109931093564	
Breitensport	882	2.94546858513182	1048	3.0203612826477078	
Torwart	3745	3.5734518220354854	3961	3.597804842404293	
Ren	400	2.6020599913279625	1891	3.27669152884504	
Dill	1015	3.0064660422492318	1019	3.0081741840064264	
Miterbe	226	2.3541084391474008	1095	3.0394141191761372	
Sparkurs	1010	3.0043213737826426	1186	3.074084689028244	
Klageschrift	1495	3.1746411926604483	1559	3.192846115188842	
Familiengeschichte	1534	3.185825359612962	1767	3.247236549506764	
Hintergrundwissen	1446	3.160168292958512	1450	3.161368002234975	
Haltepunkt	596	2.7752462597402365	1141	3.0572856444182146	
Probefahrt	859	2.9339931638312424	1083	3.0346284566253203	
Lade	1046	3.0195316845312554	1021	3.0090257420869104	
Pflanzenteil	31	1.4913616938342726	1070	3.0293837776852097	
Wattenmeer	1971	3.2946866242794433	2308	3.363235804483694	
Achtelfinale	1024	3.010299956639812	1064	3.0269416279590295	
Bundesverwaltung	979	2.9907826918031377	1007	3.003029470553618	
Lehramt	5292	3.7236198355154633	6917	3.839917775678681	
Ordnungsamt	1886	3.2755416884013098	2687	3.4292676664331685	
Ganztagsangebot	235	2.3710678622717363	1012	3.0051805125037805	
Schulzentrum	834	2.921166050637739	1241	3.09377178149873	
Landesrechnungshof	781	2.8926510338773004	1395	3.1445742076096166	
Schulprogramm	870	2.9395192526186187	1240	3.093421685162235	
Schulträger	1948	3.2895889525425965	2555	3.4073909044707316	
Sprachförderung	2157	3.333850145102545	2158	3.334051440346892	
Erdkunde	1102	3.042181594515766	1110	3.0453229787866576	
Aktuelle	5766	3.760874638052189	1622	3.2100508498751372	
Prüfungsfach	755	2.8779469516291885	1285	3.1089031276673134	
Studienbewerber	1204	3.0806264869218056	1380	3.1398790864012365	
Klassenlehrerin	829	2.9185545305502734	1025	3.010723865391773	
Kämmerer	1110	3.0453229787866576	1252	3.097604328874411	
Mieterhöhung	910	2.9590413923210934	1294	3.111934276332682	
Forstamt	751	2.8756399370041685	1460	3.164352855784437	
Tegel	1105	3.0433622780211294	1111	3.0457140589408676	
Frauentag	793	2.8992731873176036	1029	3.012415374762433	
Kulturforum	904	2.9561684304753633	1258	3.0996806411092503	
Radverkehr	869	2.9390197764486663	1192	3.076276255404218	
Bauphase	960	2.9822712330395684	1166	3.0666985504229953	
Wandmalerei	255	2.406540180433955	1014	3.0060379549973173	
Schulverwaltung	940	2.9731278535996988	1058	3.024485667699167	
Gebietskörperschaft	449	2.6522463410033232	2398	3.37984917876283	
Johanniter	1271	3.104145550554008	1283	3.1082266563749283	
Biennale	1009	3.0038911662369108	1014	3.0060379549973173	
Marienkirche	1080	3.03342375548695	1081	3.0338256939533106	
Einwanderungsland	957	2.9809119377768436	1221	3.0867156639448825	
Berufsbildung	3063	3.4861469968065726	3069	3.4869968884318228	
Gesprächsführung	1146	3.059184617631371	1146	3.059184617631371	
Konfliktbearbeitung	1478	3.1696744340588068	1493	3.1740598077250253	
Güterverkehr	1926	3.2846562827885157	2382	3.3769417571467586	
Stäbchen	1154	3.0622058088197126	1179	3.071513805095089	
Projektträger	1382	3.1405080430381798	1620	3.2095150145426308	
Besatzungsmitglied	188	2.27415784926368	1089	3.037027879755775	
Haushaltsdefizit	723	2.859138297294531	1258	3.0996806411092503	
